-----------------------------------------------------------------------------------------
X	Y	year	month	day	Mag	Z(m)	hr	min	sec	stage
335834	432782	2019	8	17	-1.349	-2125.31	11	59	16	3
335797	433031	2019	8	17	-1.319	-2167.55	11	59	20	3
335874	432616	2019	8	17	-0.006	-2083.62	11	59	23	3
335879	432652	2019	8	17	-0.974	-2068.06	11	59	27	3
335872	432652	2019	8	17	-0.92	-2098.41	11	59	31	3
335700	432701	2019	8	17	-0.976	-2143.17	11	59	39	3
335861	432650	2019	8	17	-1.228	-2043	11	59	41	3
335683	432658	2019	8	17	-1.314	-2152.87	11	59	42	3
335883	432760	2019	8	17	-1.272	-2037.04	11	59	44	3
335662	432765	2019	8	17	-0.972	-2142.69	11	59	47	3
335871	432683	2019	8	17	-0.845	-2102.63	11	59	52	3
335700	432728	2019	8	17	-1.018	-2151.01	12	0	2	3
335888	432641	2019	8	17	-1.655	-2102.85	12	0	4	3
335899	432699	2019	8	17	-1.493	-2101.65	12	0	12	3
335666	432669	2019	8	17	-1.028	-2154.44	12	0	16	3
335639	432598	2019	8	17	-0.973	-2134.06	12	0	18	3
335654	432702	2019	8	17	-1.122	-2169.8	12	0	20	3
335827	432818	2019	8	17	-1.199	-2124.06	12	0	23	3
335889	432561	2019	8	17	-1.202	-2092.22	12	0	27	3
335669	432718	2019	8	17	-1.295	-2169.39	12	0	31	3
335656	432657	2019	8	17	-1.194	-2157.49	12	0	35	3
335653	432663	2019	8	17	-1.069	-2157.77	12	0	39	3
335842	432636	2019	8	17	-1.476	-2048.72	12	0	42	3
335894	432691	2019	8	17	-1.52	-2106.29	12	0	44	3
335699	432711	2019	8	17	-0.886	-2152.03	12	0	45	3
335690	432707	2019	8	17	-1.181	-2142.77	12	0	45	3
335741	432939	2019	8	17	-1.32	-2148.1	12	0	48	3
335760	433040	2019	8	17	-0.839	-2157.73	12	0	49	3
335836	433054	2019	8	17	-1.316	-2169.12	12	0	50	3
335661	432489	2019	8	17	-1.221	-2165.35	12	0	59	3
335813	433037	2019	8	17	-1.046	-2177.59	12	1	0	3
335651	432650	2019	8	17	-0.888	-2161.71	12	1	22	3
335899	432722	2019	8	17	-1.028	-2172.98	12	1	26	3
335921	432746	2019	8	17	-1.427	-2102.71	12	1	31	3
335647	432654	2019	8	17	-0.573	-2157.18	12	1	35	3
335800	432982	2019	8	17	-0.774	-2161.74	12	1	36	3
335782	433051	2019	8	17	-1.166	-2161.2	12	1	41	3
335644	432693	2019	8	17	-1.251	-2166.35	12	1	43	3
335775	433078	2019	8	17	-1.168	-2148.43	12	1	48	3
335664	432688	2019	8	17	-1.068	-2154.57	12	1	51	3
335777	432950	2019	8	17	0.026	-2153.23	12	1	52	3
335702	432705	2019	8	17	-0.853	-2150.68	12	1	56	3
335694	432731	2019	8	17	-1.143	-2146.76	12	1	59	3
335807	433025	2019	8	17	-1.196	-2179.88	12	2	2	3
335812	432812	2019	8	17	-1.119	-2111.33	12	2	5	3
335706	432685	2019	8	17	-1.033	-2150.3	12	2	6	3
335686	432696	2019	8	17	-0.989	-2148.18	12	2	26	3
335804	432991	2019	8	17	-1.097	-2159.61	12	2	28	3
335698	432770	2019	8	17	-1.13	-2155.42	12	2	29	3
335928	432552	2019	8	17	-1.511	-2091.32	12	2	31	3
335687	432694	2019	8	17	-0.766	-2150.23	12	2	31	3
335849	432650	2019	8	17	-1.296	-2140.53	12	2	32	3
335635	432707	2019	8	17	-0.809	-2160.43	12	2	33	3
335665	432697	2019	8	17	-1.062	-2145.69	12	2	35	3
335696	432543	2019	8	17	-0.997	-2132.69	12	2	36	3
335882	432652	2019	8	17	-1.034	-2053.75	12	2	38	3
335677	432660	2019	8	17	-1.308	-2149.8	12	2	43	3
335662	432675	2019	8	17	-0.847	-2151.86	12	2	48	3
335669	432649	2019	8	17	-0.943	-2151.11	12	2	50	3
335861	432688	2019	8	17	-1.059	-2118.94	12	2	53	3
335848	432762	2019	8	17	-0.821	-2123.98	12	2	54	3
335884	432579	2019	8	17	-1.595	-2048.02	12	2	55	3
335641	432726	2019	8	17	-1.29	-2168.15	12	3	3	3
335792	433043	2019	8	17	-1.054	-2149.18	12	3	5	3
335689	432698	2019	8	17	-1.374	-2151.66	12	3	16	3
335899	432684	2019	8	17	-1.483	-2117.02	12	3	21	3
335861	432837	2019	8	17	-1.223	-2147.96	12	3	26	3
335872	432709	2019	8	17	-0.961	-2113.56	12	3	27	3
335695	432470	2019	8	17	-1.322	-2170.6	12	3	29	3
335677	432538	2019	8	17	-1.076	-2152.89	12	3	38	3
335685	432731	2019	8	17	-0.865	-2151.5	12	3	42	3
335782	433054	2019	8	17	-1.043	-2155.61	12	3	43	3
335730	432628	2019	8	17	-1.142	-2128.03	12	3	50	3
335973	432498	2019	8	17	-1.385	-2091.64	12	3	52	3
335636	432677	2019	8	17	-1.317	-2129.72	12	4	6	3
335909	432615	2019	8	17	-1.46	-2088.23	12	4	7	3
335880	432694	2019	8	17	-1.231	-2116.08	12	4	8	3
335767	432973	2019	8	17	-1.455	-2140.47	12	4	22	3
335675	432672	2019	8	17	-0.951	-2155.09	12	4	25	3
335808	433007	2019	8	17	-1.154	-2152.84	12	4	26	3
335888	432691	2019	8	17	-1.386	-2105.86	12	4	39	3
335700	432677	2019	8	17	-0.927	-2152.72	12	4	45	3
335814	432808	2019	8	17	-1.546	-2089.73	12	4	55	3
335673	432654	2019	8	17	-0.975	-2146.93	12	4	58	3
335784	433040	2019	8	17	NaN	-2156.57	12	4	58	3
335703	432747	2019	8	17	-0.932	-2144.23	12	5	6	3
335681	432675	2019	8	17	-1.348	-2150.28	12	5	7	3
335691	432824	2019	8	17	-1.097	-2164.61	12	5	8	3
335708	432771	2019	8	17	-1.222	-2149.35	12	5	13	3
335652	432720	2019	8	17	-1.261	-2151.9	12	5	19	3
335883	432691	2019	8	17	-1.169	-2116.44	12	5	19	3
335973	432489	2019	8	17	-1.469	-2092.07	12	5	22	3
335803	432913	2019	8	17	-1.285	-2119.29	12	5	24	3
335872	432654	2019	8	17	-1.389	-2051.46	12	5	29	3
335674	432671	2019	8	17	-1.423	-2156.18	12	5	35	3
335700	432781	2019	8	17	-1.235	-2143.06	12	5	47	3
335708	432686	2019	8	17	-1.196	-2145.56	12	5	50	3
335862	432748	2019	8	17	-1.318	-2136.48	12	5	53	3
335904	432509	2019	8	17	-1.33	-2135.14	12	5	56	3
335826	432834	2019	8	17	-1.254	-2112.49	12	6	4	3
335624	432646	2019	8	17	-1.146	-2163.29	12	6	9	3
335816	432869	2019	8	17	-0.494	-2145.71	12	6	22	3
335816	432867	2019	8	17	-0.341	-2145.88	12	6	22	3
335713	432606	2019	8	17	-0.713	-2146.47	12	6	23	3
335766	432913	2019	8	17	-1.286	-2128.26	12	6	26	3
335647	432629	2019	8	17	-1.127	-2162.05	12	6	34	3
335791	433052	2019	8	17	-1.065	-2153.44	12	6	46	3
335813	432880	2019	8	17	-1.141	-2155.99	12	6	54	3
335888	432643	2019	8	17	-1.3	-2101.51	12	6	58	3
335668	432692	2019	8	17	-1.213	-2153.02	12	7	0	3
335671	432656	2019	8	17	-0.382	-2151.95	12	7	1	3
335867	432624	2019	8	17	-0.601	-2074.44	12	7	6	3
335668	432720	2019	8	17	-1.122	-2157.94	12	7	13	3
335664	432632	2019	8	17	-1.073	-2152.14	12	7	16	3
335904	432602	2019	8	17	-1.555	-2100.3	12	7	25	3
335706	432717	2019	8	17	-0.81	-2146.62	12	7	26	3
335836	432762	2019	8	17	-1.115	-2050.1	12	7	45	3
335685	432690	2019	8	17	-1.17	-2161.24	12	7	46	3
335710	432751	2019	8	17	-1.185	-2143.41	12	7	48	3
335705	432725	2019	8	17	-1.018	-2148.11	12	7	51	3
335711	432785	2019	8	17	-1.27	-2149.59	12	7	59	3
335658	432669	2019	8	17	-0.962	-2159.22	12	8	2	3
335615	432656	2019	8	17	-1.19	-2160.9	12	8	3	3
335672	432718	2019	8	17	-1.132	-2168.13	12	8	6	3
335980	432470	2019	8	17	-1.431	-2095.61	12	8	7	3
335804	433012	2019	8	17	-1.112	-2118.66	12	8	9	3
335850	432717	2019	8	17	-0.686	-2136.51	12	8	15	3
335876	432654	2019	8	17	-0.779	-2055.92	12	8	23	3
335858	432717	2019	8	17	-1.106	-2074.27	12	8	24	3
335792	433045	2019	8	17	-1.31	-2160.45	12	8	30	3
335937	432769	2019	8	17	-1.465	-2124.37	12	8	32	3
335892	432720	2019	8	17	-1.451	-2109.12	12	8	37	3
335813	432782	2019	8	17	-0.529	-2133.38	12	8	46	3
335696	432670	2019	8	17	-1.495	-2144.36	12	8	52	3
335760	433026	2019	8	17	-0.537	-2145.65	12	9	15	3
335701	432737	2019	8	17	-1.194	-2151.97	12	9	19	3
335847	432777	2019	8	17	-0.743	-2132.56	12	9	22	3
335852	432755	2019	8	17	-1.292	-2126.65	12	9	23	3
335802	432966	2019	8	17	-1.195	-2163.92	12	9	29	3
335820	432817	2019	8	17	-0.478	-2142.27	12	9	40	3
335703	432715	2019	8	17	-0.692	-2147.91	12	9	41	3
335826	432786	2019	8	17	-0.649	-2124.01	12	9	43	3
335806	432818	2019	8	17	-1.2	-2104.66	12	9	50	3
335649	432654	2019	8	17	-0.922	-2158.53	12	9	59	3
335894	432712	2019	8	17	-1.629	-2112.21	12	10	0	3
335969	432519	2019	8	17	-1.313	-2088.76	12	10	6	3
335666	432682	2019	8	17	-0.858	-2156.85	12	10	10	3
335873	432606	2019	8	17	-1.003	-2082.45	12	10	18	3
335887	432740	2019	8	17	-1.709	-2107.59	12	10	20	3
335647	432626	2019	8	17	-1.133	-2169.55	12	10	22	3
335877	432630	2019	8	17	-1.325	-2050.31	12	10	25	3
335876	432592	2019	8	17	-1.183	-2094.82	12	10	31	3
335834	432832	2019	8	17	-1.399	-2126.53	12	10	37	3
335766	432933	2019	8	17	-1.114	-2154.22	12	10	42	3
335811	432999	2019	8	17	-1.41	-2168.31	12	10	48	3
335883	432642	2019	8	17	-0.993	-2051.6	12	10	57	3
335877	432734	2019	8	17	-1.357	-2053.06	12	10	57	3
335655	432673	2019	8	17	-0.87	-2156.05	12	11	6	3
335710	432723	2019	8	17	-0.977	-2146.07	12	11	8	3
335675	432697	2019	8	17	-1.024	-2149.93	12	11	16	3
335719	432697	2019	8	17	-1.164	-2169.08	12	11	18	3
335856	432650	2019	8	17	-0.429	-2058.6	12	11	27	3
335795	432824	2019	8	17	-1.385	-2107.44	12	11	28	3
335814	432757	2019	8	17	-1.286	-2153.22	12	11	29	3
335706	432699	2019	8	17	-1.024	-2145.84	12	11	34	3
335963	432514	2019	8	17	-1.571	-2101.99	12	11	37	3
335871	432705	2019	8	17	-1.365	-2089.1	12	11	37	3
335653	432651	2019	8	17	-0.572	-2156.68	12	11	39	3
335761	432889	2019	8	17	-1.23	-2128.31	12	11	40	3
335658	432666	2019	8	17	-1.243	-2152.36	12	11	41	3
335819	432840	2019	8	17	-1.368	-2111.53	12	11	44	3
335884	432758	2019	8	17	-1.252	-2115.98	12	11	44	3
335921	432461	2019	8	17	-1.51	-2040.69	12	11	47	3
335705	432654	2019	8	17	-0.878	-2150.1	12	11	48	3
335976	432536	2019	8	17	-1.619	-2101.96	12	12	0	3
335855	432724	2019	8	17	-1.408	-2143.87	12	12	3	3
335660	432673	2019	8	17	-1.22	-2150.16	12	12	5	3
335836	432782	2019	8	17	-1.233	-2112.77	12	12	6	3
335671	432688	2019	8	17	-0.823	-2155.97	12	12	7	3
335803	432846	2019	8	17	-0.421	-2117.8	12	12	10	3
335644	432683	2019	8	17	-1.177	-2168.51	12	12	16	3
335928	432490	2019	8	17	-1.216	-2043.4	12	12	18	3
335712	432710	2019	8	17	-1.078	-2148.01	12	12	22	3
335628	432702	2019	8	17	-1.181	-2157.51	12	12	22	3
335880	432620	2019	8	17	-0.807	-2065.84	12	12	26	3
335789	433034	2019	8	17	-1.161	-2152.13	12	12	33	3
335707	432700	2019	8	17	-0.777	-2148.5	12	12	37	3
335978	432488	2019	8	17	-1.644	-2096.23	12	12	38	3
335978	432460	2019	8	17	-1.39	-2107.32	12	12	42	3
335686	432743	2019	8	17	-1.395	-2153.38	12	12	44	3
335688	432734	2019	8	17	-1.327	-2148.83	12	12	47	3
335992	432454	2019	8	17	-1.469	-2101.16	12	12	53	3
335714	432787	2019	8	17	-1.238	-2127.76	12	12	55	3
335885	432711	2019	8	17	-1.327	-2096.77	12	12	55	3
335887	432633	2019	8	17	-0.324	-2107.53	12	12	58	3
335792	433100	2019	8	17	NaN	-2159.32	12	12	58	3
335754	432764	2019	8	17	-0.905	-2147.94	12	13	4	3
335880	432709	2019	8	17	-1.333	-2117.04	12	13	6	3
335868	432692	2019	8	17	-1.424	-2107.3	12	13	8	3
335804	432930	2019	8	17	-1.472	-2159.19	12	13	9	3
335712	432702	2019	8	17	-1.169	-2144.83	12	13	10	3
335815	432758	2019	8	17	-1.364	-2113.83	12	13	19	3
335799	433063	2019	8	17	-1.048	-2163.11	12	13	28	3
335822	432772	2019	8	17	-0.772	-2133.71	12	13	29	3
335821	432722	2019	8	17	-0.438	-2067.64	12	13	31	3
335698	432526	2019	8	17	-1.125	-2168.15	12	13	40	3
335799	433092	2019	8	17	-1.267	-2149.55	12	13	41	3
335647	432716	2019	8	17	-1.371	-2153.65	12	13	42	3
335704	432693	2019	8	17	-0.857	-2147.83	12	13	44	3
335703	432632	2019	8	17	-1.407	-2165.81	12	13	47	3
335643	432597	2019	8	17	-1.2	-2168.95	12	13	51	3
335919	432552	2019	8	17	-1.654	-2072.3	12	13	52	3
335854	432709	2019	8	17	-1.358	-2126.34	12	13	56	3
335648	432667	2019	8	17	-1.183	-2163.67	12	13	57	3
335833	432722	2019	8	17	-0.599	-2052.28	12	14	7	3
335844	432796	2019	8	17	-1.54	-2128.66	12	14	23	3
335668	432643	2019	8	17	-1.13	-2153.37	12	14	33	3
335853	432746	2019	8	17	-0.422	-2128.78	12	14	34	3
335715	432692	2019	8	17	-0.91	-2145.4	12	14	42	3
335919	432514	2019	8	17	-1.45	-2098.71	12	14	49	3
335712	432630	2019	8	17	-1.089	-2149.29	12	14	59	3
335877	432637	2019	8	17	-1.027	-2096.49	12	15	5	3
335956	432543	2019	8	17	-1.431	-2095.5	12	15	6	3
335803	432915	2019	8	17	-0.771	-2150.51	12	15	7	3
335873	432722	2019	8	17	-1.252	-2056.81	12	15	12	3
335686	432686	2019	8	17	-0.847	-2153.56	12	15	14	3
335785	432968	2019	8	17	-0.221	-2153.11	12	15	16	3
335863	432633	2019	8	17	-0.841	-2062.08	12	15	21	3
335762	433056	2019	8	17	-0.704	-2155.12	12	15	28	3
335693	432718	2019	8	17	-1.3	-2147.61	12	15	30	3
335859	432666	2019	8	17	-1.033	-2054.34	12	15	33	3
335882	432630	2019	8	17	-0.959	-2094.2	12	15	49	3
335791	432833	2019	8	17	-0.984	-2142.08	12	15	49	3
335870	432749	2019	8	17	-1.451	-2109.92	12	15	52	3
335865	432692	2019	8	17	-0.053	-2122.78	12	15	53	3
335650	432665	2019	8	17	-0.573	-2156.63	12	15	54	3
335875	432696	2019	8	17	-1.061	-2097.9	12	15	59	3
335922	432501	2019	8	17	-1.284	-2050.04	12	15	59	3
335848	432692	2019	8	17	-1.415	-2048.67	12	16	1	3
335870	432619	2019	8	17	-1.243	-2127.89	12	16	2	3
335791	432964	2019	8	17	-0.406	-2160.89	12	16	9	3
335845	432666	2019	8	17	-1.37	-2139.63	12	16	14	3
335655	432666	2019	8	17	-1.123	-2151.99	12	16	16	3
335972	432539	2019	8	17	-1.201	-2097.93	12	16	18	3
335864	432678	2019	8	17	-1.21	-2096.45	12	16	21	3
335708	432717	2019	8	17	-0.968	-2148.05	12	16	24	3
335869	432699	2019	8	17	-1.271	-2117.26	12	16	28	3
335973	432503	2019	8	17	-1.648	-2091.12	12	16	30	3
335707	432712	2019	8	17	-0.963	-2145.22	12	16	38	3
335797	432952	2019	8	17	-0.943	-2163.98	12	16	41	3
335928	432531	2019	8	17	-1.079	-2044.77	12	16	44	3
335867	432642	2019	8	17	-1.342	-2067.08	12	16	45	3
335796	433050	2019	8	17	-1.083	-2174.06	12	16	54	3
335924	432553	2019	8	17	-1.4	-2077.56	12	17	1	3
335865	432650	2019	8	17	-1.113	-2053.43	12	17	2	3
335986	432450	2019	8	17	-1.613	-2102.19	12	17	6	3
335900	432714	2019	8	17	-1.716	-2136.3	12	17	10	3
335931	432517	2019	8	17	-1.043	-2080.05	12	17	13	3
335746	432742	2019	8	17	-1.228	-2049.06	12	17	13	3
335812	432817	2019	8	17	-0.625	-2117.53	12	17	15	3
335850	432717	2019	8	17	-1.012	-2054.94	12	17	19	3
335843	432654	2019	8	17	-1.382	-2036.42	12	17	22	3
335794	432803	2019	8	17	-0.797	-2095.13	12	17	28	3
335672	432649	2019	8	17	-1.122	-2153.07	12	17	33	3
335794	432892	2019	8	17	-0.609	-2147.04	12	17	40	3
335859	432742	2019	8	17	-1.028	-2115.31	12	17	49	3
335932	432506	2019	8	17	-1.339	-2084.39	12	17	56	3
335669	432671	2019	8	17	-0.871	-2150.61	12	17	58	3
335823	432799	2019	8	17	-1.311	-2112.5	12	18	0	3
335669	432670	2019	8	17	-1.022	-2151.72	12	18	3	3
335688	432626	2019	8	17	-1.243	-2157.35	12	18	5	3
335709	432755	2019	8	17	-1.11	-2146.22	12	18	7	3
335886	432660	2019	8	17	-1.424	-2103.56	12	18	11	3
335707	432697	2019	8	17	-0.779	-2151.65	12	18	16	3
335699	432636	2019	8	17	-0.998	-2145.6	12	18	17	3
335782	432629	2019	8	17	-1.054	-2171.39	12	18	18	3
335651	432701	2019	8	17	NaN	-2154.43	12	18	18	3
335875	432630	2019	8	17	-0.78	-2088.58	12	18	25	3
335884	432612	2019	8	17	-0.997	-2067.05	12	18	28	3
335891	432652	2019	8	17	-1.463	-2106.63	12	18	34	3
335875	432677	2019	8	17	-1.375	-2061.33	12	18	36	3
335838	432765	2019	8	17	-1.397	-2122.09	12	18	44	3
335675	432678	2019	8	17	-0.867	-2146.77	12	18	45	3
335865	432623	2019	8	17	-0.369	-2086.12	12	18	46	3
335979	432517	2019	8	17	-1.187	-2102.83	12	18	49	3
335868	432679	2019	8	17	-1.316	-2115.94	12	18	50	3
335823	432777	2019	8	17	-1.477	-2139.28	12	18	50	3
335974	432518	2019	8	17	-1.513	-2099.64	12	18	56	3
335982	432494	2019	8	17	-1.541	-2104.74	12	18	59	3
335845	432757	2019	8	17	-1.587	-2100.69	12	19	2	3
335904	432591	2019	8	17	-1.713	-2107.42	12	19	3	3
335657	432604	2019	8	17	-1.695	-2163.88	12	19	4	3
335666	432685	2019	8	17	-0.906	-2151.6	12	19	5	3
335972	432531	2019	8	17	-1.504	-2099.45	12	19	6	3
335929	432568	2019	8	17	-1.635	-2085.18	12	19	7	3
335627	432669	2019	8	17	-1.341	-2163.11	12	19	8	3
335878	432666	2019	8	17	-1.553	-2053.59	12	19	11	3
335879	432714	2019	8	17	-1.746	-2103.41	12	19	13	3
335876	432773	2019	8	17	-1.52	-2120.78	12	19	20	3
335645	432679	2019	8	17	-1.624	-2167.28	12	19	21	3
335668	432722	2019	8	17	-1.366	-2153.59	12	19	23	3
335826	432876	2019	8	17	-1.489	-2128.59	12	19	25	3
335774	433073	2019	8	17	-1.171	-2155.01	12	19	27	3
335831	432702	2019	8	17	-1.667	-2062.65	12	19	28	3
335880	432614	2019	8	17	-1.082	-2064.65	12	19	29	3
335710	432742	2019	8	17	NaN	-2147.37	12	19	29	3
335632	432646	2019	8	17	-1.17	-2157.78	12	19	30	3
335651	432714	2019	8	17	-1.481	-2154.88	12	19	31	3
335846	432720	2019	8	17	-1.067	-2052.27	12	19	32	3
335748	432876	2019	8	17	-1.663	-2141.65	12	19	36	3
335893	432735	2019	8	17	-1.873	-2110.4	12	19	38	3
335879	432638	2019	8	17	-0.989	-2098.67	12	19	40	3
335870	432642	2019	8	17	-0.527	-2054.14	12	19	41	3
335851	432720	2019	8	17	-1.655	-2064.01	12	19	43	3
335845	432762	2019	8	17	-1.067	-2123.47	12	19	45	3
335673	432697	2019	8	17	-1.378	-2149.22	12	19	46	3
335856	432794	2019	8	17	-1.452	-2117.83	12	19	46	3
335655	432735	2019	8	17	-1.418	-2176.34	12	19	48	3
335877	432741	2019	8	17	-1.137	-2106.82	12	19	48	3
335701	432689	2019	8	17	-1.218	-2145.78	12	19	50	3
335841	433109	2019	8	17	-1.56	-2163.42	12	19	51	3
335801	432970	2019	8	17	-1.27	-2162.33	12	19	51	3
335859	432722	2019	8	17	-0.699	-2108.85	12	19	53	3
335689	432849	2019	8	17	-1.695	-2153.28	12	19	55	3
335667	432688	2019	8	17	-1.074	-2147.65	12	19	56	3
335878	432650	2019	8	17	-1.47	-2051.83	12	20	0	3
335640	432720	2019	8	17	-1.58	-2160.89	12	20	1	3
335981	432603	2019	8	17	-1.897	-2135.09	12	20	2	3
335928	432562	2019	8	17	-1.7	-2087.74	12	20	7	3
335868	432740	2019	8	17	-1.645	-2087.79	12	20	9	3
335867	432693	2019	8	17	-1.625	-2121.1	12	20	10	3
335638	432592	2019	8	17	-1.693	-2162.48	12	20	12	3
335956	432557	2019	8	17	-1.855	-2093.03	12	20	13	3
335706	432743	2019	8	17	-1.737	-2147.88	12	20	14	3
335698	432704	2019	8	17	-0.875	-2146.43	12	20	16	3
335780	432604	2019	8	17	-1.688	-2214.3	12	20	17	3
335807	432999	2019	8	17	-1.418	-2160.05	12	20	21	3
335855	432648	2019	8	17	-0.551	-2107.83	12	20	25	3
335669	432816	2019	8	17	-1.666	-2151.17	12	20	28	3
335974	432523	2019	8	17	-1.281	-2100.9	12	20	29	3
335881	432642	2019	8	17	-1.223	-2050.29	12	20	36	3
335859	432691	2019	8	17	-1.725	-2040.21	12	20	37	3
335694	432823	2019	8	17	-1.703	-2151.97	12	20	38	3
335867	432744	2019	8	17	-1.552	-2107.21	12	20	39	3
335682	432710	2019	8	17	-1.18	-2151.05	12	20	40	3
335689	432785	2019	8	17	-1.63	-2183.21	12	20	41	3
335894	432681	2019	8	17	-1.817	-2112.41	12	20	43	3
335891	432626	2019	8	17	-1.74	-2085.6	12	20	44	3
335977	432511	2019	8	17	-1.707	-2089.42	12	20	46	3
335686	432787	2019	8	17	-1.724	-2156.36	12	20	48	3
335806	433009	2019	8	17	-1.385	-2159.27	12	20	48	3
335773	432981	2019	8	17	-0.581	-2155.35	12	20	50	3
335751	432707	2019	8	17	-1.724	-2123.52	12	20	52	3
335638	432745	2019	8	17	-1.584	-2168.03	12	20	55	3
335669	432720	2019	8	17	-1.363	-2150.85	12	20	58	3
335830	432776	2019	8	17	-1.799	-2043.54	12	20	58	3
335929	432533	2019	8	17	-0.815	-2098.85	12	20	59	3
335876	432802	2019	8	17	-1.782	-2131.65	12	21	0	3
335863	432701	2019	8	17	-1.688	-2059.46	12	21	1	3
335932	432556	2019	8	17	-1.577	-2095.98	12	21	1	3
335925	432543	2019	8	17	-1.085	-2093.11	12	21	2	3
335676	432618	2019	8	17	-1.713	-2160.39	12	21	5	3
335836	433102	2019	8	17	-1.589	-2149.29	12	21	6	3
335799	433034	2019	8	17	-1.366	-2151.72	12	21	8	3
335981	432495	2019	8	17	-1.539	-2102.5	12	21	9	3
335936	432656	2019	8	17	-1.919	-2076.15	12	21	16	3
335924	432527	2019	8	17	-1.69	-2060.81	12	21	17	3
335648	432726	2019	8	17	-1.552	-2150.26	12	21	18	3
335902	432712	2019	8	17	-1.755	-2080.3	12	21	19	3
335837	432752	2019	8	17	-1.787	-2109.89	12	21	20	3
335978	432515	2019	8	17	-1.761	-2099.33	12	21	24	3
335857	432660	2019	8	17	-0.929	-2104.32	12	21	25	3
335698	432728	2019	8	17	NaN	-2136.64	12	21	26	3
335860	432771	2019	8	17	-1.718	-2041.65	12	21	27	3
335637	432681	2019	8	17	-1.685	-2166.37	12	21	27	3
335970	432518	2019	8	17	-1.825	-2095.38	12	21	28	3
335896	432592	2019	8	17	-1.549	-2048.82	12	21	29	3
335883	432656	2019	8	17	-1.828	-2087.92	12	21	32	3
335687	432751	2019	8	17	-1.59	-2152.57	12	21	32	3
335945	432508	2019	8	17	-1.125	-2099.01	12	21	35	3
335844	432666	2019	8	17	-0.694	-2046.71	12	21	36	3
335744	432889	2019	8	17	-1.643	-2158.16	12	21	38	3
335930	432534	2019	8	17	-1.578	-2088.89	12	21	43	3
335698	432720	2019	8	17	-0.879	-2142.38	12	21	46	3
335973	432546	2019	8	17	-1.769	-2103.36	12	21	53	3
335809	432960	2019	8	17	-1.436	-2156.54	12	21	54	3
335956	432539	2019	8	17	-1.854	-2084.14	12	21	54	3
335870	432723	2019	8	17	-1.632	-2120.76	12	22	0	3
335744	432456	2019	8	17	-1.708	-2157.45	12	22	2	3
335756	433033	2019	8	17	-0.325	-2156.94	12	22	4	3
335949	432513	2019	8	17	-1.907	-2047.2	12	22	9	3
335691	432707	2019	8	17	-1.129	-2148.37	12	22	13	3
335688	432731	2019	8	17	-1.721	-2170	12	22	18	3
335771	433071	2019	8	17	-1.725	-2160.06	12	22	18	3
335953	432586	2019	8	17	-1.922	-2088.95	12	22	19	3
335686	432730	2019	8	17	-1.2	-2149.28	12	22	23	3
335858	432621	2019	8	17	-0.934	-2044.7	12	22	24	3
335879	432626	2019	8	17	-1.87	-2036.38	12	22	26	3
335651	432567	2019	8	17	-1.662	-2148.52	12	22	27	3
335648	432628	2019	8	17	-0.604	-2147.22	12	22	34	3
335656	432688	2019	8	17	-1.427	-2156.41	12	22	35	3
335660	432684	2019	8	17	-1.042	-2151.03	12	22	40	3
335869	432656	2019	8	17	-1.131	-2099.02	12	22	41	3
335929	432531	2019	8	17	-1.021	-2092.32	12	22	42	3
335702	432886	2019	8	17	NaN	-2207.97	12	22	43	3
335893	432534	2019	8	17	-1.823	-2095.51	12	22	47	3
335662	432750	2019	8	17	-1.614	-2166.93	12	22	53	3
335900	432632	2019	8	17	-0.271	-2103.39	12	22	54	3
335855	432715	2019	8	17	-1.54	-2077.19	12	22	56	3
335668	432749	2019	8	17	-1.637	-2151.61	12	22	59	3
335672	432793	2019	8	17	-1.644	-2140.11	12	23	3	3
335694	432763	2019	8	17	-1.576	-2150.18	12	23	5	3
335877	432704	2019	8	17	-1.617	-2110.85	12	23	6	3
335882	432772	2019	8	17	-1.846	-2038.19	12	23	7	3
335953	432529	2019	8	17	-1.849	-2086.28	12	23	7	3
335902	432496	2019	8	17	-0.901	-2105.8	12	23	8	3
335820	432800	2019	8	17	-1.725	-2108.43	12	23	11	3
335972	432537	2019	8	17	-1.394	-2104.82	12	23	13	3
335710	432710	2019	8	17	-1.245	-2144.97	12	23	14	3
335980	432515	2019	8	17	-1.616	-2103.4	12	23	16	3
335911	432608	2019	8	17	-1.755	-2100.37	12	23	18	3
335662	432724	2019	8	17	-1.575	-2176.44	12	23	19	3
335655	432658	2019	8	17	-0.452	-2152.98	12	23	23	3
335943	432626	2019	8	17	-1.475	-2079.02	12	23	25	3
335652	432679	2019	8	17	-1.008	-2151.64	12	23	26	3
335792	432972	2019	8	17	-1.386	-2138.35	12	23	27	3
335818	432690	2019	8	17	-1.684	-2128.92	12	23	32	3
335788	433068	2019	8	17	-1.275	-2151.8	12	23	35	3
335702	432715	2019	8	17	-1.06	-2145.18	12	23	36	3
335643	432709	2019	8	17	-1.516	-2157.54	12	23	36	3
335827	432818	2019	8	17	-1.583	-2139.23	12	23	38	3
335855	432882	2019	8	17	NaN	-2149.27	12	23	38	3
335889	432700	2019	8	17	-1.137	-2120.65	12	23	41	3
335877	432671	2019	8	17	-0.413	-2108.26	12	23	43	3
335875	432728	2019	8	17	-1.536	-2083.3	12	23	47	3
335880	432773	2019	8	17	-1.814	-2085.84	12	23	49	3
