    319     1952 301.8880 5.117 -18000.000 102.844 23.304
    320     1960 301.9400 4.975 0.000 102.825 23.252
    321       13 302.0020 4.703 -18000.000 102.276 29.250
    322        0 302.7420 4.754 0.000 102.278 29.277
    323     1964 302.7900 4.701 -12000.000 102.825 23.252
    324      349 302.8250 4.716 -18000.000 102.278 29.277
    325      979 303.2920 4.702 -18000.000 102.816 26.943
    326        3 304.1340 4.720 -9000.000 102.278 29.277
    327     1962 304.3380 4.701 -6000.000 102.825 23.252
    328      344 304.3980 4.717 -3000.000 102.278 29.277
    329      348 304.5090 4.716 -15000.000 102.278 29.277
    330     1965 304.7180 4.700 -15000.000 102.825 23.252
    331        4 304.7440 4.720 -12000.000 102.278 29.277
    332     1963 305.9820 4.701 -9000.000 102.825 23.252
    333     1287 306.3380 4.699 -18000.000 103.267 25.833
    334        2 306.3920 4.720 -6000.000 102.278 29.277
    335        1 306.6930 4.721 -3000.000 102.278 29.277
    336        6 306.8930 4.720 -18000.000 102.278 29.277
    337      341 307.2510 4.720 -15000.000 102.224 27.983
    338        5 307.2820 4.720 -15000.000 102.278 29.277
    339      347 307.4290 4.972 -12000.000 102.278 29.277
    340       27 307.4290 5.236 -18000.000 102.273 29.196
    341     1952 308.0490 4.701 -18000.000 102.844 23.304
    342     1960 308.0760 4.743 0.000 102.825 23.252
    343     1964 308.2050 4.701 -12000.000 102.825 23.252
    344      339 308.3680 4.720 -9000.000 102.224 27.983
    345     1980 308.4730 4.706 -18000.000 102.245 27.913
    346     1315 308.7400 4.699 -18000.000 103.259 25.725
    347      345 308.8830 4.716 -6000.000 102.278 29.277
    348     1959 309.2420 5.116 -18000.000 102.834 23.278
    349      343 309.3310 4.750 0.000 102.278 29.277
    350        6 309.7120 4.720 -18000.000 102.278 29.277
    351     1961 310.0830 4.956 -3000.000 102.825 23.252
    352        5 310.2440 4.720 -15000.000 102.278 29.277
    353      342 310.2530 4.720 -18000.000 102.224 27.983
    354      979 310.6470 4.702 -18000.000 102.816 26.943
    355     1343 310.7990 4.699 -18000.000 103.250 25.617
    356     1963 311.0110 4.701 -9000.000 102.825 23.252
    357     1469 311.1510 4.955 -18000.000 103.202 25.132
    358     1378 311.2190 4.699 -18000.000 103.240 25.482
    359     1392 312.4870 4.699 -18000.000 103.235 25.428
    360        0 312.6390 4.754 0.000 102.278 29.277
    361        4 312.7370 5.126 -12000.000 102.278 29.277
    362     1964 312.8830 4.701 -12000.000 102.825 23.252
    363     1280 312.9160 4.715 -18000.000 103.268 25.860
    364     1971 312.9600 4.704 -12000.000 102.232 27.938
    365      344 313.0570 4.717 -3000.000 102.278 29.277
    366     2253 313.0590 4.705 -18000.000 102.791 26.979
    367     1420 313.5100 4.699 -18000.000 103.226 25.320
    368      349 313.6260 4.716 -18000.000 102.278 29.277
    369     1441 313.6850 4.699 -18000.000 103.216 25.239
    370     1770 313.8960 4.699 -18000.000 103.079 23.973
    371     1287 313.9060 4.699 -18000.000 103.267 25.833
    372     1483 313.9720 4.699 -18000.000 103.196 25.078
    373      338 314.1050 4.720 -6000.000 102.224 27.983
    374       41 314.1600 4.704 -18000.000 102.270 29.142
    375     1497 314.2070 4.699 -18000.000 103.189 25.024
    376        2 314.2880 4.720 -6000.000 102.278 29.277
    377     1960 314.5920 4.743 0.000 102.825 23.252
    378     1518 314.6140 4.699 -18000.000 103.179 24.943
    379     1966 314.7490 5.236 -18000.000 102.825 23.252
    380     1728 314.8390 4.699 -18000.000 103.097 24.134
    381     1259 314.8540 4.700 -18000.000 103.233 25.935
    382     1756 314.9530 4.954 -18000.000 103.085 24.027
    383     1961 315.0680 4.701 -3000.000 102.825 23.252
    384     1560 315.1720 4.699 -18000.000 103.159 24.782
    385        1 315.1760 4.721 -3000.000 102.278 29.277
    386     1931 315.2160 4.957 -18000.000 102.872 23.381
    387     1693 315.2910 5.132 -18000.000 103.111 24.269
    388     1581 315.3850 4.699 -18000.000 103.149 24.701
    389     1665 315.5540 4.699 -18000.000 103.122 24.377
    390     1630 315.7640 4.699 -18000.000 103.132 24.512
    391     1595 315.9370 4.699 -18000.000 103.142 24.647
    392     1903 316.0170 4.700 -18000.000 102.910 23.483
    393     1973 316.0640 4.704 -18000.000 102.232 27.938
    394      348 316.3640 4.971 -15000.000 102.278 29.277
    395      337 316.6740 4.721 -3000.000 102.224 27.983
    396     1224 316.8740 4.700 -18000.000 103.173 26.059
    397        6 317.2330 4.720 -18000.000 102.278 29.277
    398     1963 317.3640 4.956 -9000.000 102.825 23.252
    399     1889 317.4360 4.700 -18000.000 102.929 23.534
