-----------------------------------------------------------------------------------------
Lon	Lat	year	month	day	Mag	Z(km)	hr	min	sec	
-----------------------------------------------------------------------------------------
-2.96667	53.7861	2018	12	11	-2.246	-2.30948	11	2	11
-2.96576	53.7872	2018	12	11	-1.689	-2.24787	11	2	13
-2.96646	53.787	2018	12	11	-2.455	-2.19784	11	2	47
-2.96593	53.7873	2018	12	11	-1.401	-2.27116	11	3	45
-2.96448	53.7879	2018	12	11	-1.619	-2.26165	11	3	54
-2.96577	53.7876	2018	12	11	-1.511	-2.30155	11	3	55
-2.96737	53.7868	2018	12	11	-2.375	-2.29075	11	4	2
-2.9646	53.7878	2018	12	11	-2.096	-2.24799	11	4	14
-2.96606	53.7877	2018	12	11	-1.696	-2.38127	11	4	25
-2.966	53.7873	2018	12	11	-1.861	-2.3753	11	4	30
-2.96526	53.7871	2018	12	11	-1.687	-2.26417	11	4	34
-2.96673	53.7872	2018	12	11	-2.185	-2.32719	11	4	44
-2.96588	53.7875	2018	12	11	-2.191	-2.38126	11	4	48
-2.96725	53.7866	2018	12	11	-0.847	-2.20958	11	5	19
-2.96433	53.7874	2018	12	11	-2.455	-2.26164	11	5	24
-2.96631	53.7874	2018	12	11	-2.263	-2.35601	11	5	43
-2.96574	53.7874	2018	12	11	-2.363	-2.39438	11	5	44
-2.96447	53.7875	2018	12	11	-2.301	-2.26897	11	5	48
-2.96653	53.787	2018	12	11	-2.158	-2.34774	11	6	7
-2.96538	53.7874	2018	12	11	-2.528	-2.19093	11	6	37
-2.96641	53.7875	2018	12	11	-2.326	-2.33554	11	6	50
-2.96559	53.7878	2018	12	11	-1.588	-2.30886	11	7	11
-2.9661	53.7874	2018	12	11	-1.885	-2.36882	11	7	29
-2.96616	53.7874	2018	12	11	-0.812	-2.28868	11	7	36
-2.96617	53.7874	2018	12	11	-2.275	-2.36983	11	8	3
-2.96443	53.7877	2018	12	11	-1.968	-2.2412	11	8	20
-2.96543	53.7873	2018	12	11	-1.614	-2.28979	11	8	34
-2.9645	53.7876	2018	12	11	-1.908	-2.26457	11	9	3
-2.96781	53.7868	2018	12	11	-2.259	-2.20517	11	9	7
-2.96476	53.7878	2018	12	11	-2.258	-2.32018	11	9	15
-2.96508	53.7875	2018	12	11	-1.543	-2.26949	11	9	24
-2.96443	53.7878	2018	12	11	-2.418	-2.2598	11	9	35
-2.96487	53.7876	2018	12	11	-2.092	-2.27407	11	9	43
-2.96406	53.787	2018	12	11	-2.432	-2.25085	11	9	45
-2.96438	53.7879	2018	12	11	-2.423	-2.24432	11	9	51
-2.9673	53.7867	2018	12	11	-1.739	-2.20419	11	10	7
-2.96463	53.7876	2018	12	11	-2.239	-2.24809	11	10	30
-2.96638	53.787	2018	12	11	-1.919	-2.34447	11	11	0
-2.96547	53.7876	2018	12	11	-2.089	-2.26784	11	11	8
-2.96562	53.7876	2018	12	11	-2.225	-2.31165	11	11	46
-2.96438	53.7879	2018	12	11	-2.107	-2.25846	11	11	48
-2.96578	53.7877	2018	12	11	-2.202	-2.30356	11	11	50
-2.96407	53.7878	2018	12	11	-2.485	-2.26815	11	11	54
-2.96499	53.7877	2018	12	11	-1.34	-2.27342	11	11	59
-2.96582	53.7877	2018	12	11	-2.406	-2.34986	11	12	5
-2.96522	53.7872	2018	12	11	-2.471	-2.28362	11	12	7
-2.96712	53.7866	2018	12	11	-2.239	-2.31509	11	12	35
-2.96562	53.7876	2018	12	11	-2.131	-2.31188	11	12	38
-2.96513	53.7874	2018	12	11	-2.405	-2.33156	11	12	46
-2.96469	53.7876	2018	12	11	-2.084	-2.24958	11	13	20
-2.96426	53.7878	2018	12	11	-2.563	-2.26403	11	13	35
-2.96419	53.7878	2018	12	11	-2.479	-2.20717	11	13	39
-2.96562	53.7875	2018	12	11	-2.215	-2.31377	11	13	53
-2.9656	53.7877	2018	12	11	-2.274	-2.31879	11	13	57
-2.96595	53.7877	2018	12	11	-2.146	-2.35513	11	14	20
-2.96521	53.7876	2018	12	11	-2.339	-2.33072	11	14	25
-2.96601	53.7874	2018	12	11	-2.182	-2.33877	11	14	27
-2.96451	53.7879	2018	12	11	-2.402	-2.26505	11	14	37
-2.9672	53.787	2018	12	11	-2.317	-2.15317	11	14	49
-2.96635	53.7875	2018	12	11	-2.33	-2.35685	11	14	53
-2.96539	53.7877	2018	12	11	-2.414	-2.33259	11	15	10
-2.9644	53.7875	2018	12	11	-2.468	-2.24256	11	15	13
-2.96574	53.7876	2018	12	11	-1.106	-2.32979	11	15	16
-2.96708	53.7868	2018	12	11	-2.339	-2.30123	11	15	19
-2.96535	53.7872	2018	12	11	-2.523	-2.18268	11	15	40
-2.96565	53.7876	2018	12	11	-2.365	-2.3684	11	15	49
-2.96674	53.7872	2018	12	11	-2.455	-2.27818	11	15	56
-2.9662	53.7875	2018	12	11	-1.225	-2.34295	11	16	35
-2.96533	53.7874	2018	12	11	-2.389	-2.28328	11	16	45
-2.96615	53.7874	2018	12	11	-2.301	-2.23599	11	16	49
-2.96589	53.7878	2018	12	11	-2.181	-2.34184	11	16	51
-2.96582	53.7874	2018	12	11	-2.367	-2.38266	11	16	52
-2.9649	53.7876	2018	12	11	-1.066	-2.2453	11	18	2
-2.96813	53.787	2018	12	11	-2.304	-2.17865	11	18	29
-2.96674	53.7874	2018	12	11	-2.421	-2.35109	11	19	14
-2.96612	53.7876	2018	12	11	-2.304	-2.36451	11	19	29
-2.96714	53.7866	2018	12	11	-1.853	-2.20943	11	19	55
-2.96496	53.7877	2018	12	11	-1.649	-2.26921	11	20	17
-2.96593	53.7876	2018	12	11	-0.94	-2.35684	11	20	23
-2.96508	53.7873	2018	12	11	-2.433	-2.30059	11	20	51
-2.96644	53.7873	2018	12	11	-1.002	-2.26561	11	20	56
-2.96589	53.7873	2018	12	11	-2.293	-2.33296	11	21	1
-2.96492	53.7866	2018	12	11	1.6	-2.25405	11	21	15
-2.96469	53.7875	2018	12	11	-1.494	-2.26596	11	21	18
-2.96466	53.7877	2018	12	11	-1.282	-2.31305	11	21	35
-2.96426	53.7875	2018	12	11	-2.39	-2.26702	11	21	38
-2.96672	53.7872	2018	12	11	-1.246	-2.34719	11	21	39
-2.96438	53.7879	2018	12	11	-1.965	-2.26236	11	21	41
-2.96505	53.7877	2018	12	11	-2.212	-2.29979	11	22	0
-2.96516	53.7877	2018	12	11	-1.885	-2.29934	11	22	1
-2.96634	53.7874	2018	12	11	-2.254	-2.38687	11	22	2
-2.96569	53.7876	2018	12	11	-1.335	-2.34639	11	22	3
-2.965	53.7877	2018	12	11	-2.225	-2.299	11	22	9
-2.96469	53.7877	2018	12	11	-2.339	-2.29095	11	22	15
-2.96502	53.7877	2018	12	11	-2.313	-2.29232	11	22	16
-2.96554	53.7877	2018	12	11	-1.524	-2.31179	11	22	17
-2.96419	53.7873	2018	12	11	-2.228	-2.26071	11	22	20
-2.96554	53.7873	2018	12	11	-2.538	-2.1968	11	22	29
-2.96528	53.7876	2018	12	11	-2.368	-2.21025	11	22	40
-2.96466	53.7878	2018	12	11	-2.11	-2.275	11	22	52
-2.96439	53.7877	2018	12	11	-2.316	-2.26183	11	22	52
-2.96533	53.7873	2018	12	11	-2.423	-2.21129	11	22	56
-2.96641	53.7868	2018	12	11	-2.33	-2.19326	11	22	58
-2.96455	53.7878	2018	12	11	-1.72	-2.26825	11	22	59
-2.96597	53.787	2018	12	11	-2.109	-2.22206	11	23	0
-2.96621	53.787	2018	12	11	-2.211	-2.24433	11	23	1
-2.9646	53.788	2018	12	11	-2.232	-2.26623	11	23	2
-2.96499	53.7876	2018	12	11	-2.36	-2.27353	11	23	3
-2.96451	53.7878	2018	12	11	-1.793	-2.2663	11	23	4
-2.96501	53.7877	2018	12	11	-2.284	-2.28188	11	23	10
-2.96662	53.7872	2018	12	11	-2.377	-2.18031	11	23	30
-2.96444	53.7879	2018	12	11	-2.349	-2.2608	11	23	49
-2.96492	53.7877	2018	12	11	-2.416	-2.27347	11	24	8
-2.96512	53.7875	2018	12	11	-2.285	-2.30389	11	24	11
-2.96477	53.7878	2018	12	11	-2.351	-2.28051	11	24	20
-2.9649	53.7876	2018	12	11	-2.353	-2.30068	11	24	24
-2.9644	53.7875	2018	12	11	-2.468	-2.26334	11	24	37
-2.96708	53.7867	2018	12	11	-2.491	-2.20513	11	24	57
-2.96613	53.7873	2018	12	11	-1.844	-2.38472	11	25	24
-2.96463	53.7877	2018	12	11	-2.314	-2.27489	11	25	33
-2.96537	53.7877	2018	12	11	-2.491	-2.16822	11	25	58
-2.96654	53.787	2018	12	11	-2.342	-2.32694	11	26	3
-2.96574	53.7876	2018	12	11	-1.852	-2.34279	11	26	4
-2.96638	53.7869	2018	12	11	-1.477	-2.31866	11	26	23
-2.96662	53.7869	2018	12	11	-1.601	-2.20773	11	26	27
-2.9645	53.7867	2018	12	11	-2.527	-2.27274	11	26	35
-2.96598	53.7875	2018	12	11	-2.177	-2.35012	11	26	38
-2.96494	53.7879	2018	12	11	-2.344	-2.30136	11	26	46
-2.96594	53.7876	2018	12	11	-2.064	-2.37733	11	27	12
-2.96485	53.7878	2018	12	11	-2.43	-2.27188	11	28	57
-2.96463	53.7877	2018	12	11	-2.489	-2.27774	11	29	14
-2.96498	53.7879	2018	12	11	-2.31	-2.26953	11	29	22
-2.96578	53.7872	2018	12	11	-2.205	-2.36184	11	29	28
-2.96629	53.7873	2018	12	11	-1.972	-2.38319	11	29	42
-2.96512	53.7872	2018	12	11	-2.41	-2.27743	11	29	42
-2.96609	53.7873	2018	12	11	-2.441	-2.22803	11	30	17
-2.96492	53.7875	2018	12	11	-2.457	-2.23847	11	30	33
-2.96536	53.7874	2018	12	11	-2.362	-2.28079	11	32	12
-2.96486	53.7877	2018	12	11	-2.402	-2.27907	11	32	15
-2.96455	53.7879	2018	12	11	-2.297	-2.25827	11	32	30
-2.9645	53.7878	2018	12	11	-2.542	-2.27365	11	32	38
-2.96535	53.7875	2018	12	11	-2.222	-2.29932	11	33	6
-2.96423	53.7876	2018	12	11	-2.469	-2.23979	11	33	37
-2.96462	53.7876	2018	12	11	-2.239	-2.31754	11	33	43
-2.96708	53.7865	2018	12	11	-2.252	-2.35188	11	34	17
-2.96485	53.7877	2018	12	11	-2.377	-2.28194	11	34	34
-2.96676	53.7876	2018	12	11	-1.163	-2.35773	11	35	3
-2.96781	53.787	2018	12	11	-2.291	-2.27816	11	35	14
-2.96587	53.7875	2018	12	11	-2.229	-2.38477	11	35	35
-2.96664	53.7873	2018	12	11	-2.364	-2.20071	11	35	43
-2.96538	53.7875	2018	12	11	-2.305	-2.33438	11	35	54
-2.96607	53.7874	2018	12	11	-2.185	-2.35104	11	36	40
-2.966	53.7869	2018	12	11	-2.54	-2.22705	11	37	41
-2.96623	53.7877	2018	12	11	-2.526	-2.20762	11	38	3
-2.96658	53.787	2018	12	11	-2.383	-2.18362	11	38	16
-2.96559	53.7876	2018	12	11	-2.399	-2.37788	11	38	25
-2.96643	53.7872	2018	12	11	-2.055	-2.33832	11	38	57
-2.96749	53.7864	2018	12	11	-0.45	-2.32764	11	39	43
-2.96634	53.7874	2018	12	11	-2.22	-2.37807	11	39	45
-2.96488	53.7878	2018	12	11	-2.414	-2.27396	11	40	50
-2.96473	53.7878	2018	12	11	-1.857	-2.28367	11	43	4
-2.96587	53.7876	2018	12	11	-2.56	-2.23542	11	43	12
-2.9667	53.7875	2018	12	11	-1.707	-2.35324	11	44	6
-2.96669	53.7868	2018	12	11	-2.318	-2.35797	11	44	48
-2.96705	53.787	2018	12	11	-2.046	-2.18065	11	44	51
-2.96696	53.7871	2018	12	11	-2.114	-2.19098	11	44	52
-2.96681	53.7871	2018	12	11	-1.916	-2.32338	11	45	9
-2.96457	53.7877	2018	12	11	-2.235	-2.25613	11	45	34
-2.96609	53.7876	2018	12	11	-2.311	-2.34692	11	46	5
-2.96599	53.7877	2018	12	11	-2.452	-2.35715	11	46	38
-2.96607	53.7872	2018	12	11	-2.372	-2.2397	11	47	35
-2.96818	53.7877	2018	12	11	-2.33	-2.18152	11	47	54
-2.9663	53.7874	2018	12	11	-2.354	-2.22419	11	48	1
-2.96709	53.7874	2018	12	11	-2.057	-2.30895	11	48	2
-2.9675	53.787	2018	12	11	-1.928	-2.31116	11	48	9
-2.96694	53.7872	2018	12	11	-1.565	-2.19019	11	48	30
-2.9657	53.7877	2018	12	11	-2.181	-2.32876	11	48	31
-2.96694	53.7873	2018	12	11	-0.745	-2.3516	11	49	2
-2.9645	53.7876	2018	12	11	-2.304	-2.27923	11	49	13
-2.9642	53.7873	2018	12	11	-2.394	-2.26913	11	49	13
-2.96405	53.7877	2018	12	11	-2.087	-2.21852	11	49	21
-2.96496	53.7876	2018	12	11	-2.526	-2.15556	11	49	25
-2.96542	53.7873	2018	12	11	-2.255	-2.27331	11	49	47
-2.96754	53.7867	2018	12	11	-2.256	-2.2911	11	49	53
-2.96645	53.7871	2018	12	11	-2.087	-2.36542	11	49	55
-2.96581	53.7877	2018	12	11	-2.515	-2.19219	11	50	36
-2.96603	53.7871	2018	12	11	-2.492	-2.21989	11	52	7
-2.96652	53.7869	2018	12	11	-1.885	-2.3308	11	52	33
-2.96576	53.7874	2018	12	11	-2.37	-2.37836	11	52	35
-2.96567	53.787	2018	12	11	-2.519	-2.20633	11	53	4
-2.96617	53.7875	2018	12	11	-2.269	-2.38441	11	53	19
-2.96559	53.7877	2018	12	11	-2.297	-2.32636	11	53	33
-2.9654	53.7877	2018	12	11	-2.359	-2.2459	11	54	10
-2.96629	53.7875	2018	12	11	-2.562	-2.20353	11	54	38
-2.96477	53.7874	2018	12	11	-2.533	-2.28716	11	54	46
-2.96451	53.7876	2018	12	11	-2.28	-2.26588	11	55	16
-2.96684	53.7873	2018	12	11	-2.177	-2.31224	11	55	24
-2.96501	53.7877	2018	12	11	-1.782	-2.27415	11	55	58
-2.96451	53.7878	2018	12	11	-1.801	-2.26735	11	56	0
-2.96555	53.788	2018	12	11	-2.526	-2.19784	11	56	16
-2.96599	53.7877	2018	12	11	-1.912	-2.35252	11	56	19
-2.96471	53.7878	2018	12	11	-2.445	-2.2745	11	56	41
-2.96552	53.7875	2018	12	11	-1.564	-2.3733	11	57	5
-2.96491	53.7873	2018	12	11	-2.433	-2.30449	11	57	31
-2.96436	53.7878	2018	12	11	-1.774	-2.25799	11	58	30
-2.96707	53.7863	2018	12	11	-2.233	-2.31209	11	59	1
-2.96631	53.7866	2018	12	11	-2.346	-2.35768	11	59	26
-2.96465	53.7878	2018	12	11	-2.493	-2.27852	11	59	28
-2.96555	53.7879	2018	12	11	-1.231	-2.30585	11	59	51
-2.96436	53.7878	2018	12	11	-2.48	-2.27861	12	0	10
-2.9653	53.7875	2018	12	11	-2.132	-2.30272	12	0	31
-2.96457	53.7878	2018	12	11	-2.411	-2.28065	12	0	43
-2.96527	53.7877	2018	12	11	-1.943	-2.31529	12	0	59
-2.96708	53.7865	2018	12	11	-2.393	-2.19439	12	1	32
-2.96609	53.7877	2018	12	11	-1.586	-2.36272	12	1	41
-2.96572	53.7868	2018	12	11	-2.496	-2.22174	12	1	49
-2.9647	53.7872	2018	12	11	-2.512	-2.2863	12	2	36
-2.96791	53.7873	2018	12	11	-2.056	-2.14993	12	2	51
-2.96789	53.787	2018	12	11	-2.101	-2.29561	12	4	42
-2.96624	53.7875	2018	12	11	-2.379	-2.27238	12	5	12
-2.96469	53.7877	2018	12	11	-1.782	-2.27663	12	5	20
-2.96608	53.7876	2018	12	11	-2.348	-2.35505	12	5	46
-2.96491	53.7876	2018	12	11	-1.178	-2.24418	12	6	17
-2.96682	53.7874	2018	12	11	-2.302	-2.1843	12	6	45
-2.96723	53.787	2018	12	11	-2.345	-2.28967	12	6	50
-2.96453	53.7879	2018	12	11	-1.793	-2.25811	12	7	1
-2.9667	53.7873	2018	12	11	-2.481	-2.19281	12	7	20
-2.96636	53.7866	2018	12	11	-2.301	-2.17741	12	7	21
-2.96617	53.7867	2018	12	11	-2.349	-2.36683	12	8	1
-2.96508	53.7877	2018	12	11	-2.567	-2.27229	12	8	19
-2.9645	53.7879	2018	12	11	-1.939	-2.25319	12	8	41
-2.96591	53.7878	2018	12	11	-2.127	-2.33919	12	8	57
-2.96535	53.7876	2018	12	11	-2.22	-2.31211	12	9	6
-2.96489	53.7877	2018	12	11	-2.486	-2.2899	12	9	34
-2.96443	53.7876	2018	12	11	-2.518	-2.28291	12	10	22
-2.96857	53.7874	2018	12	11	-1.245	-2.2553	12	10	27
-2.96775	53.7875	2018	12	11	-2.059	-2.28465	12	10	28
-2.96485	53.7878	2018	12	11	-2.04	-2.29452	12	10	55
-2.96499	53.7873	2018	12	11	-2.246	-2.32017	12	11	11
-2.9654	53.7876	2018	12	11	-2.462	-2.21003	12	12	35
-2.96597	53.7868	2018	12	11	-2.566	-2.22241	12	13	2
-2.96525	53.7876	2018	12	11	-1.688	-2.30334	12	13	15
-2.96821	53.7875	2018	12	11	-2.279	-2.28657	12	13	50
-2.96431	53.7877	2018	12	11	-2.376	-2.24335	12	14	15
-2.965	53.7874	2018	12	11	-2.427	-2.27731	12	14	33
-2.96449	53.7876	2018	12	11	-2.129	-2.26009	12	15	17
-2.96518	53.7874	2018	12	11	-2.342	-2.26288	12	15	48
-2.96528	53.7877	2018	12	11	-2.186	-2.31755	12	16	7
-2.96473	53.7878	2018	12	11	-2.217	-2.24704	12	17	6
-2.96735	53.7868	2018	12	11	-2.25	-2.20879	12	17	35
-2.96614	53.7875	2018	12	11	-2.249	-2.37467	12	18	5
-2.96579	53.7876	2018	12	11	-1.98	-2.36225	12	18	40
-2.96421	53.7876	2018	12	11	-2.479	-2.24097	12	18	51
-2.96565	53.787	2018	12	11	-2.17	-2.37809	12	19	44
-2.96549	53.7876	2018	12	11	-1.73	-2.30931	12	20	36
-2.96557	53.787	2018	12	11	-0.8	-2.29077	12	20	52
-2.96523	53.7875	2018	12	11	-2.175	-2.27777	12	21	28
-2.9661	53.7875	2018	12	11	-2.304	-2.36863	12	21	40
-2.96465	53.7878	2018	12	11	-2.408	-2.24735	12	21	45
-2.9692	53.7868	2018	12	11	-2.185	-2.2722	12	23	7
-2.96729	53.7863	2018	12	11	-2.239	-2.29861	12	23	23
-2.96547	53.7877	2018	12	11	-2.233	-2.32317	12	24	48
-2.96664	53.7869	2018	12	11	-2.327	-2.19171	12	25	31
-2.96663	53.7869	2018	12	11	-1.986	-2.19388	12	25	45
-2.96561	53.7877	2018	12	11	-1.802	-2.31191	12	26	28
-2.96422	53.7876	2018	12	11	-2.441	-2.23793	12	26	46
-2.96413	53.7873	2018	12	11	-2.483	-2.21416	12	28	31
-2.96639	53.7872	2018	12	11	-2.099	-2.21916	12	29	18
-2.96445	53.7877	2018	12	11	-1.475	-2.25917	12	30	10
-2.96491	53.7875	2018	12	11	-1.208	-2.23715	12	30	11
-2.96435	53.7879	2018	12	11	-2.436	-2.26856	12	30	12
-2.96584	53.7873	2018	12	11	-2.277	-2.37842	12	30	59
-2.96608	53.7875	2018	12	11	-2.209	-2.3599	12	31	8
-2.96573	53.7876	2018	12	11	-2.13	-2.31895	12	31	44
-2.96622	53.7877	2018	12	11	-2.123	-2.35494	12	32	5
-2.96452	53.7878	2018	12	11	-2.63	-2.22756	12	33	24
-2.96461	53.7879	2018	12	11	-2.033	-2.24791	12	33	35
-2.96582	53.7874	2018	12	11	-2.285	-2.37866	12	35	18
-2.96659	53.7868	2018	12	11	-2.32	-2.16901	12	35	30
-2.96502	53.7879	2018	12	11	-2.183	-2.30736	12	36	4
-2.96708	53.7871	2018	12	11	-1.81	-2.21016	12	38	6
-2.96545	53.7877	2018	12	11	-2.42	-2.29017	12	38	6
-2.96505	53.7876	2018	12	11	-1.696	-2.29091	12	38	39
-2.96673	53.7868	2018	12	11	-1.573	-2.16418	12	39	1
-2.96677	53.7869	2018	12	11	-2.36	-2.32613	12	40	35
-2.9673	53.7865	2018	12	11	-2.135	-2.29979	12	41	2
-2.96631	53.7871	2018	12	11	-2.112	-2.35724	12	41	17
-2.96576	53.7875	2018	12	11	-2.137	-2.30359	12	41	22
-2.96513	53.7876	2018	12	11	-2.492	-2.34572	12	41	24
-2.96574	53.7874	2018	12	11	-2.305	-2.29419	12	42	20
-2.97062	53.7857	2018	12	11	-2.015	-2.43315	12	43	58
-2.96704	53.7872	2018	12	11	-2.192	-2.20983	12	44	56
-2.96773	53.7868	2018	12	11	-1.046	-2.16609	12	45	37
-2.96451	53.7878	2018	12	11	-2.374	-2.26817	12	46	38
-2.96475	53.7876	2018	12	11	-1.71	-2.24558	12	47	36
-2.96584	53.7877	2018	12	11	-2.324	-2.34642	12	49	7
-2.96442	53.7876	2018	12	11	-2.258	-2.26476	12	49	39
-2.96603	53.7876	2018	12	11	-2.107	-2.22374	12	49	46
-2.96489	53.7879	2018	12	11	-1.744	-2.27321	12	53	4
-2.96586	53.7879	2018	12	11	-2.48	-2.17397	12	53	47
-2.96733	53.7869	2018	12	11	-1.781	-2.16282	12	56	38
-2.9643	53.7875	2018	12	11	-2.445	-2.2486	12	57	28
-2.96493	53.7873	2018	12	11	-2.42	-2.26457	12	58	9
-2.96498	53.7877	2018	12	11	-2.451	-2.29205	12	58	28
-2.96539	53.7873	2018	12	11	-2.193	-2.29521	12	58	48
-2.96677	53.7871	2018	12	11	-1.719	-2.17582	13	0	14
-2.96777	53.7866	2018	12	11	-1.001	-2.3017	13	0	27
-2.96552	53.7871	2018	12	11	-1.745	-2.24434	13	0	29
-2.96578	53.7871	2018	12	11	-1.88	-2.37749	13	1	38
-2.96652	53.787	2018	12	11	-2.376	-2.22542	13	4	10
-2.96608	53.7875	2018	12	11	-2.469	-2.28434	13	4	19
-2.96786	53.787	2018	12	11	-2.323	-2.20005	13	4	44
-2.96646	53.7873	2018	12	11	-2.374	-2.23381	13	4	59
-2.96435	53.7876	2018	12	11	-2.32	-2.2175	13	5	12
-2.96633	53.7872	2018	12	11	-1.889	-2.36778	13	5	28
-2.96766	53.787	2018	12	11	-2.283	-2.29503	13	6	2
-2.96412	53.7874	2018	12	11	-2.384	-2.25236	13	6	13
-2.96456	53.7878	2018	12	11	-2.477	-2.25829	13	7	6
-2.96408	53.7876	2018	12	11	-2.565	-2.2873	13	7	8
-2.96553	53.7867	2018	12	11	-2.282	-2.36584	13	8	17
-2.96736	53.7866	2018	12	11	-2.325	-2.30381	13	8	29
-2.96654	53.7867	2018	12	11	-2.549	-2.22199	13	9	24
-2.96798	53.7878	2018	12	11	-2.261	-2.30504	13	9	41
-2.9622	53.788	2018	12	11	-2.417	-2.36029	13	10	38
-2.96607	53.787	2018	12	11	-1.771	-2.20084	13	18	59
-2.9645	53.7874	2018	12	11	-2.452	-2.21144	13	19	4
-2.96597	53.7874	2018	12	11	-1.987	-2.37115	13	19	16
-2.96434	53.7877	2018	12	11	-2.395	-2.24729	13	20	16
-2.96441	53.7879	2018	12	11	-2.457	-2.24772	13	20	31
-2.9647	53.7877	2018	12	11	-2.357	-2.30532	13	21	59
-2.96566	53.7875	2018	12	11	-2.548	-2.19923	13	22	34
-2.96611	53.7869	2018	12	11	-2.435	-2.24293	13	24	8
-2.96689	53.7871	2018	12	11	-1.038	-2.18717	13	24	36
-2.96452	53.7876	2018	12	11	-1.869	-2.26355	13	28	23
-2.96511	53.7876	2018	12	11	-2.429	-2.27762	13	28	26
-2.96518	53.787	2018	12	11	-2.528	-2.28909	13	28	39
-2.96562	53.7869	2018	12	11	-2.299	-2.26099	13	29	13
-2.96522	53.7871	2018	12	11	-2.553	-2.1797	13	29	30
-2.96627	53.7874	2018	12	11	-2.039	-2.36377	13	29	33
-2.96587	53.7871	2018	12	11	-1.991	-2.23212	13	31	30
-2.9662	53.7871	2018	12	11	-0.63	-2.34649	13	31	54
-2.96455	53.7878	2018	12	11	-2.422	-2.25343	13	32	15
-2.96703	53.7868	2018	12	11	-2.189	-2.33161	13	34	37
-2.96447	53.7878	2018	12	11	-2.104	-2.2598	13	36	21
-2.96444	53.7878	2018	12	11	-2.235	-2.26165	13	37	17
-2.96546	53.7879	2018	12	11	-2.358	-2.30859	13	37	58
-2.96593	53.7873	2018	12	11	-2.495	-2.18461	13	40	24
-2.96598	53.7874	2018	12	11	-2.324	-2.19252	13	40	31
-2.96415	53.7874	2018	12	11	-2.479	-2.23984	13	40	48
-2.96598	53.7876	2018	12	11	-1.965	-2.35252	13	41	11
-2.96441	53.7875	2018	12	11	-2.457	-2.26091	13	41	13
-2.96533	53.7872	2018	12	11	-2.483	-2.21003	13	41	45
-2.96468	53.7872	2018	12	11	-2.454	-2.32032	13	42	13
-2.96454	53.7878	2018	12	11	-2.379	-2.27207	13	42	16
-2.96785	53.7867	2018	12	11	-2.333	-2.28564	13	42	19
-2.966	53.7872	2018	12	11	-2.414	-2.25148	13	42	34
-2.96559	53.7876	2018	12	11	-2.246	-2.32865	13	42	59
-2.9652	53.7875	2018	12	11	-1.4	-2.28346	13	47	27
-2.9661	53.7872	2018	12	11	-2	-2.37634	13	47	30
-2.96598	53.7877	2018	12	11	-1.372	-2.36952	13	48	15
-2.96458	53.7879	2018	12	11	-1.683	-2.2578	13	48	34
-2.96485	53.7878	2018	12	11	-2.355	-2.27625	13	49	45
-2.96555	53.7875	2018	12	11	-1.89	-2.21855	13	50	48
-2.96492	53.7878	2018	12	11	-2.492	-2.29517	13	51	18
-2.96499	53.7876	2018	12	11	-2.419	-2.29478	13	51	46
-2.96586	53.7873	2018	12	11	-2.193	-2.38634	13	53	59
-2.96631	53.7876	2018	12	11	-2.044	-2.36387	13	54	3
-2.96575	53.7876	2018	12	11	-1.999	-2.32854	13	54	7
-2.9654	53.7871	2018	12	11	-2.165	-2.23188	13	54	41
-2.9653	53.7875	2018	12	11	-2.335	-2.31345	13	57	32
-2.96772	53.7865	2018	12	11	-1.828	-2.27611	13	58	16
-2.96703	53.7865	2018	12	11	-2.219	-2.32034	13	59	2
-2.96542	53.7869	2018	12	11	-2.617	-2.29616	14	1	32
-2.96421	53.7874	2018	12	11	-2.518	-2.27416	14	4	22
-2.96514	53.7875	2018	12	11	-2.135	-2.2963	14	4	56
-2.9645	53.7877	2018	12	11	-2.549	-2.26322	14	5	5
-2.96457	53.7877	2018	12	11	-2.205	-2.25422	14	11	15
-2.96495	53.7877	2018	12	11	-2.232	-2.29479	14	12	8
-2.96475	53.7876	2018	12	11	-2.494	-2.28408	14	12	13
-2.96623	53.7875	2018	12	11	-1.612	-2.37442	14	12	21
-2.96615	53.7877	2018	12	11	-2.335	-2.35228	14	12	24
-2.96677	53.7873	2018	12	11	-1.977	-2.35263	14	14	14
-2.9656	53.7879	2018	12	11	-2.254	-2.33295	14	16	0
-2.96504	53.7877	2018	12	11	-1.761	-2.29755	14	16	16
-2.96551	53.7876	2018	12	11	-1.56	-2.30956	14	17	8
-2.96478	53.7863	2018	12	11	-2.375	-2.06618	14	19	43
-2.96766	53.7864	2018	12	11	-2.267	-2.2937	14	19	50
-2.96567	53.7874	2018	12	11	-2.134	-2.30643	14	21	44
-2.96502	53.7877	2018	12	11	-2.476	-2.2921	14	23	9
-2.96662	53.7873	2018	12	11	-1.786	-2.36055	14	23	18
-2.96624	53.7875	2018	12	11	-2.205	-2.3837	14	23	32
-2.96765	53.7866	2018	12	11	-2.229	-2.3003	14	24	20
-2.96533	53.7873	2018	12	11	-2.555	-2.22897	14	25	37
-2.96496	53.7878	2018	12	11	-1.867	-2.31192	14	27	0
-2.96631	53.7874	2018	12	11	-2.26	-2.34695	14	28	19
-2.96611	53.7872	2018	12	11	-2.449	-2.22511	14	29	33
-2.96501	53.7877	2018	12	11	-1.646	-2.31148	14	31	40
-2.96633	53.7868	2018	12	11	-2.075	-2.19635	14	32	23
-2.96443	53.7879	2018	12	11	-2.507	-2.25434	14	34	3
