t,Magnitude,Latitude,Longitude,Depth,dt
16895.3,4.746,23.688,102.985,0.0,0.0
16895.3,5.001,27.686,102.892,0.0,0.2999999999992724
16895.6,4.7,26.734,102.956,-3000.0,0.2000000000007276
16895.8,4.749,24.296,103.114,0.0,0.2000000000007276
16896.0,5.78,25.401,103.233,-3000.0,0.09999999999854481
16896.1,5.644,28.496,102.197,-9000.0,0.10000000000218279
16896.2,4.986,27.47,102.886,-6000.0,0.2999999999992724
16896.5,4.754,29.277,102.278,0.0,0.09999999999854481
16896.6,4.715,27.594,102.412,-9000.0,0.4000000000014552
16897.0,4.751,28.011,102.897,0.0,0.09999999999854481
16897.1,4.985,28.738,102.233,0.0,0.10000000000218279
16897.2,4.75,24.458,103.128,0.0,0.2000000000007276
16897.4,4.716,25.374,103.231,-6000.0,0.2999999999992724
16897.7,4.749,24.35,103.12,0.0,0.5
16898.2,4.72,28.117,102.199,-9000.0,0.2999999999992724
16898.5,4.717,23.946,103.076,-3000.0,0.2000000000007276
16898.7,5.256,24.377,103.122,-3000.0,0.7000000000007276
16899.4,4.703,23.611,102.957,-15000.0,0.0
16899.4,4.716,26.108,103.149,-9000.0,0.09999999999854481
16899.5,5.001,24.242,103.108,0.0,0.0
16899.5,4.71,26.873,102.863,-12000.0,0.4000000000014552
16899.9,4.716,24.836,103.165,-3000.0,0.09999999999854481
16900.0,4.714,23.329,102.853,-9000.0,0.5
16900.5,4.7,25.935,103.233,-9000.0,0.7000000000007276
16901.2,4.744,29.058,102.4,0.0,0.2000000000007276
16901.4,4.702,28.792,102.551,-3000.0,0.09999999999854481
16901.5,4.708,29.179,102.331,-12000.0,0.0
16901.5,4.745,28.252,102.196,0.0,0.2000000000007276
16901.7,6.45,24.323,103.117,0.0,0.0
16901.7,5.951,25.401,103.233,0.0,0.5
16902.2,5.002,26.134,103.139,0.0,0.09999999999854481
16902.3,4.704,28.872,102.252,-3000.0,0.2999999999992724
16902.6,4.7,25.833,103.267,-3000.0,0.3000000000029104
16902.9,4.747,27.692,102.36,0.0,0.0
16902.9,4.705,27.025,102.759,-9000.0,0.5
16903.4,4.704,28.064,102.209,-9000.0,0.5
16903.9,4.703,23.381,102.872,-12000.0,0.19999999999708962
16904.1,5.002,23.381,102.872,0.0,0.0
16904.1,4.7,26.213,103.116,-9000.0,0.2000000000007276
16904.3,4.744,28.937,102.469,0.0,0.2999999999992724
16904.6,4.711,28.544,102.673,-6000.0,0.8000000000029104
16905.4,4.743,29.131,102.358,0.0,0.0
16905.4,4.698,26.16,103.131,-6000.0,0.8999999999978172
16906.3,5.146,27.048,102.744,0.0,0.2999999999992724
16906.6,4.714,23.457,102.9,-6000.0,0.3000000000029104
16906.9,4.749,24.755,103.155,0.0,0.8999999999978172
16907.8,4.961,26.758,102.941,-6000.0,0.0
16907.8,4.746,23.355,102.862,0.0,0.6000000000021828
16908.4,4.716,26.034,103.185,-6000.0,0.09999999999854481
16908.5,4.716,24.809,103.162,-3000.0,0.9000000000014552
16909.4,4.712,23.355,102.862,-6000.0,0.2999999999992724
16909.7,4.747,27.117,102.696,0.0,0.2999999999992724
16910.0,4.742,25.935,103.233,0.0,0.7000000000007276
16910.7,4.7,29.131,102.358,-12000.0,0.7999999999992724
16911.5,4.741,25.482,103.24,0.0,0.5
16912.0,4.745,26.85,102.878,0.0,0.0
16912.0,4.703,28.684,102.225,-9000.0,0.09999999999854481
16912.1,4.709,29.179,102.331,-3000.0,0.2000000000007276
16912.3,4.72,28.711,102.229,-15000.0,0.10000000000218279
16912.4,4.713,23.406,102.881,-3000.0,0.0
16912.4,4.74,26.343,103.077,0.0,0.09999999999854481
16912.5,4.741,25.024,103.189,0.0,0.4000000000014552
16912.9,4.717,25.885,103.256,-3000.0,0.09999999999854481
16913.0,4.703,28.388,102.195,-9000.0,0.09999999999854481
16913.1,4.717,24.566,103.136,-3000.0,0.10000000000218279
16913.2,4.701,23.304,102.844,-9000.0,0.2000000000007276
16913.4,4.742,27.713,102.893,0.0,0.09999999999854481
16913.5,4.72,29.196,102.273,-3000.0,0.2000000000007276
16913.7,4.745,28.037,102.887,0.0,1.2000000000007276
16914.9,4.745,23.381,102.872,0.0,0.0
16914.9,4.711,26.526,103.023,-15000.0,0.09999999999854481
16915.0,4.986,27.094,102.712,-3000.0,0.7000000000007276
16915.7,4.701,23.432,102.891,-6000.0,0.2999999999992724
16916.0,4.719,29.115,102.268,-15000.0,0.4000000000014552
16916.4,5.15,28.603,102.213,-3000.0,1.2999999999992724
16917.7,4.742,27.822,102.896,0.0,0.09999999999854481
16917.8,4.75,26.084,103.161,0.0,0.4000000000014552
16918.2,4.741,24.134,103.097,0.0,0.5
16918.7,4.965,28.279,102.196,-3000.0,0.0
16918.7,4.711,26.873,102.863,-3000.0,0.3999999999978172
16919.1,4.716,25.752,103.261,-6000.0,0.4000000000014552
16919.5,4.715,25.293,103.222,-15000.0,0.5
16920.0,4.747,27.163,102.664,0.0,0.2000000000007276
16920.2,5.551,24.35,103.12,0.0,0.8999999999978172
16921.1,4.743,23.534,102.929,0.0,0.10000000000218279
16921.2,4.997,26.5,103.03,0.0,0.0
16921.2,4.749,29.203,102.317,0.0,0.7000000000007276
16921.9,4.699,26.734,102.956,-12000.0,0.09999999999854481
16922.0,4.742,25.91,103.245,0.0,0.5
16922.5,4.702,24.863,103.169,-3000.0,0.2000000000007276
16922.7,4.743,23.483,102.91,0.0,0.2000000000007276
16922.9,4.986,27.864,102.271,0.0,0.2999999999992724
16923.2,4.716,26.084,103.161,-6000.0,0.2999999999992724
16923.5,4.713,28.189,102.823,-15000.0,0.09999999999854481
16923.6,4.703,23.381,102.872,-3000.0,0.10000000000218279
16923.7,4.72,29.223,102.275,-6000.0,0.0
16923.7,4.754,29.007,102.262,0.0,0.5
16924.2,4.968,29.169,102.272,-9000.0,0.0
16924.2,4.747,27.232,102.616,0.0,0.3999999999978172
16924.6,4.746,23.355,102.862,0.0,0.0
16924.6,5.535,25.374,103.231,0.0,0.2000000000007276
16924.8,5.817,24.35,103.12,0.0,0.2000000000007276
16925.0,4.987,27.524,102.888,-3000.0,0.2000000000007276
16925.2,4.701,23.534,102.929,-3000.0,0.2999999999992724
16925.5,4.716,27.416,102.879,-6000.0,0.09999999999854481
16925.6,4.75,25.959,103.221,0.0,0.0
16925.6,4.982,26.526,103.023,0.0,0.5
16926.1,4.743,28.864,102.51,0.0,0.10000000000218279
16926.2,4.714,23.74,103.004,-9000.0,0.2000000000007276
16926.4,4.716,25.885,103.256,-6000.0,0.19999999999708962
16926.6,4.743,28.985,102.441,0.0,0.3000000000029104
16926.9,4.715,27.768,102.894,-6000.0,0.09999999999854481
16927.0,4.749,25.86,103.268,0.0,0.0
16927.0,5.161,28.62,102.64,0.0,0.2999999999992724
16927.3,4.75,25.752,103.261,0.0,0.10000000000218279
16927.4,4.746,27.048,102.744,0.0,0.0
16927.4,4.745,28.171,102.197,0.0,0.09999999999854481
16927.5,4.701,29.034,102.413,-12000.0,0.2000000000007276
16927.7,4.715,24.89,103.172,-6000.0,0.09999999999854481
16927.8,4.742,26.422,103.054,0.0,0.7000000000007276
16928.5,4.704,27.209,102.632,-15000.0,0.09999999999854481
16928.6,6.078,23.329,102.853,0.0,0.2000000000007276
16928.8,5.502,27.84,102.283,-15000.0,0.0
16928.8,5.426,25.644,103.252,0.0,0.2999999999992724
16929.1,4.711,26.291,103.093,-12000.0,0.10000000000218279
16929.2,5.162,25.563,103.246,0.0,0.5999999999985448
16929.8,4.75,27.717,102.348,0.0,0.2000000000007276
16930.0,4.982,25.935,103.233,0.0,0.7999999999992724
16930.8,4.987,28.064,102.209,0.0,0.6000000000021828
16931.4,5.991,24.89,103.172,-3000.0,0.0
16931.4,5.45,28.576,102.209,-3000.0,0.6999999999970896
16932.1,4.746,23.688,102.985,0.0,0.10000000000218279
16932.2,7.663,25.806,103.265,0.0,0.0
16932.2,6.227,27.93,102.898,-6000.0,1.0999999999985448
16933.3,7.73,25.051,103.192,-12000.0,0.0
16933.3,6.77,25.239,103.216,-6000.0,0.0
16933.3,5.889,28.791,102.24,0.0,0.2999999999992724
16933.6,5.719,28.087,102.865,-9000.0,0.2000000000007276
16933.8,5.582,25.32,103.226,-15000.0,0.0
16933.8,5.938,25.239,103.216,-12000.0,0.5
16934.3,7.583,27.594,102.412,-15000.0,0.0
16934.3,5.558,28.711,102.229,-9000.0,1.7000000000007276
16936.0,6.151,27.957,102.899,-9000.0,0.09999999999854481
16936.1,5.907,27.93,102.898,-15000.0,0.3000000000029104
16936.4,5.746,29.007,102.262,-18000.0,1.8999999999978172
16938.3,7.439,28.62,102.64,-6000.0,0.2000000000007276
16938.5,6.889,24.809,103.162,-9000.0,0.7000000000007276
16939.2,6.068,25.984,103.209,-3000.0,0.8999999999978172
16940.1,4.967,24.242,103.108,-3000.0,2.2000000000007276
16942.3,5.803,28.816,102.537,-6000.0,0.10000000000218279
16942.4,5.142,28.037,102.887,0.0,1.3999999999978172
16943.8,5.701,27.766,102.322,-18000.0,1.2000000000007276
16945.0,6.224,25.671,103.254,-3000.0,0.2999999999992724
16945.3,5.385,27.594,102.412,0.0,1.7999999999992724
16947.1,5.168,26.448,103.046,-15000.0,1.1000000000021828
16948.2,5.916,23.329,102.853,-9000.0,0.8999999999978172
16949.1,4.716,24.431,103.126,-9000.0,0.8000000000029104
16949.9,4.701,26.553,103.015,-3000.0,0.6999999999970896
16950.6,6.532,26.605,102.999,-6000.0,0.2000000000007276
16950.8,5.59,28.544,102.673,-6000.0,0.2999999999992724
16951.1,5.785,24.539,103.134,-3000.0,0.4000000000014552
16951.5,5.353,23.534,102.929,-6000.0,1.2000000000007276
16952.7,4.699,24.647,103.142,-9000.0,1.0999999999985448
16953.8,6.405,26.657,102.984,-12000.0,0.10000000000218279
16953.9,5.955,26.631,102.991,-15000.0,1.6999999999970896
16955.6,5.147,23.534,102.929,-3000.0,0.5
16956.1,4.963,24.215,103.105,-12000.0,1.3000000000029104
16957.4,4.962,24.485,103.13,-12000.0,0.19999999999708962
16957.6,4.745,26.526,103.023,0.0,1.6000000000021828
16959.2,4.712,23.688,102.985,-6000.0,0.0
16959.2,4.742,27.121,102.837,0.0,0.7999999999992724
16960.0,4.7,26.059,103.173,-3000.0,0.7000000000007276
16960.7,4.743,23.534,102.929,0.0,0.2999999999992724
16961.0,4.709,29.179,102.331,-3000.0,0.5
16961.5,4.705,27.643,102.386,-3000.0,1.2000000000007276
16962.7,4.703,26.781,102.925,-9000.0,1.2000000000007276
16963.9,4.741,24.943,103.179,0.0,0.5
16964.4,4.744,28.214,102.812,0.0,2.6999999999970896
16967.1,6.475,28.087,102.865,-3000.0,0.9000000000014552
16968.0,5.65,25.833,103.267,-3000.0,1.0
16969.0,4.993,25.186,103.209,0.0,0.2999999999992724
16969.3,5.885,26.108,103.149,-3000.0,0.0
16969.3,5.633,28.163,102.833,-9000.0,0.2000000000007276
16969.5,5.157,24.863,103.169,-3000.0,1.0999999999985448
16970.6,4.743,29.107,102.372,0.0,0.9000000000014552
16971.5,4.746,23.919,103.07,0.0,0.7999999999992724
16972.3,4.717,28.764,102.236,-12000.0,0.2999999999992724
16972.6,4.75,25.59,103.248,0.0,1.1000000000021828
16973.7,5.75,26.85,102.878,0.0,0.2999999999992724
16974.0,4.976,25.374,103.231,-9000.0,1.7999999999992724
16975.8,4.699,25.482,103.24,-6000.0,0.10000000000218279
16975.9,4.745,28.388,102.195,0.0,0.09999999999854481
16976.0,4.711,26.804,102.91,-3000.0,0.7999999999992724
16976.8,4.705,27.349,102.539,-9000.0,1.0
16977.8,4.72,28.953,102.259,-15000.0,0.7000000000007276
16978.5,4.713,28.189,102.823,-12000.0,0.2000000000007276
16978.7,4.744,28.214,102.812,0.0,0.7000000000007276
16979.4,4.745,29.061,102.265,0.0,1.0999999999985448
16980.5,4.702,28.768,102.565,-3000.0,1.4000000000014552
16981.9,4.741,27.984,102.899,0.0,0.5
16982.4,4.716,25.266,103.219,-3000.0,1.2999999999992724
16983.7,4.716,25.885,103.256,-6000.0,0.5999999999985448
16984.3,4.7,25.935,103.233,-9000.0,0.4000000000014552
16984.7,4.716,24.997,103.185,-3000.0,0.5
16985.2,4.716,24.431,103.126,-6000.0,0.2000000000007276
16985.4,4.716,25.455,103.237,-6000.0,1.1999999999970896
16986.6,4.704,29.142,102.27,-12000.0,0.9000000000014552
16987.5,4.7,25.239,103.216,-3000.0,0.09999999999854481
16987.6,4.702,28.316,102.769,-3000.0,0.5
16988.1,4.965,27.984,102.899,-12000.0,0.5
16988.6,4.7,24.943,103.179,-3000.0,1.0
16989.6,4.7,25.833,103.267,-3000.0,0.9000000000014552
16990.5,4.955,26.059,103.173,-3000.0,0.5999999999985448
16991.1,5.257,23.817,103.032,-6000.0,0.2000000000007276
16991.3,4.701,28.864,102.51,-9000.0,0.7000000000007276
16992.0,4.719,28.469,102.194,-12000.0,0.5999999999985448
16992.6,4.968,25.885,103.256,-3000.0,0.5
16993.1,4.72,28.09,102.204,-15000.0,0.10000000000218279
16993.2,4.746,23.355,102.862,0.0,0.8999999999978172
16994.1,4.715,24.755,103.155,-12000.0,0.2000000000007276
16994.3,4.72,28.711,102.229,-18000.0,0.5
16994.8,4.72,28.523,102.201,-9000.0,0.2000000000007276
16995.0,4.754,28.144,102.197,0.0,0.09999999999854481
16995.1,4.716,25.779,103.263,-9000.0,0.2000000000007276
16995.3,4.7,25.132,103.202,-3000.0,0.2000000000007276
16995.5,4.717,25.984,103.209,-3000.0,0.7999999999992724
16996.3,4.72,28.469,102.194,-3000.0,2.2999999999992724
16998.6,4.741,26.734,102.956,0.0,1.2000000000007276
16999.8,4.742,25.935,103.233,0.0,2.5
17002.3,4.701,24.863,103.169,-12000.0,0.2999999999992724
17002.6,4.712,23.637,102.966,-9000.0,0.0
17002.6,4.717,25.455,103.237,-3000.0,0.10000000000218279
17002.7,4.719,29.115,102.268,-9000.0,0.3999999999978172
17003.1,4.741,24.943,103.179,0.0,0.7000000000007276
17003.8,4.719,28.926,102.257,-15000.0,0.10000000000218279
17003.9,4.716,26.108,103.149,-15000.0,0.2999999999992724
17004.2,4.746,23.817,103.032,0.0,0.7000000000007276
17004.9,4.745,26.526,103.023,0.0,1.0999999999985448
17006.0,4.742,26.059,103.173,0.0,0.2999999999992724
17006.3,4.716,24.242,103.108,-3000.0,0.4000000000014552
17006.7,4.974,23.534,102.929,0.0,0.2999999999992724
17007.0,4.716,27.094,102.833,-6000.0,0.7000000000007276
17007.7,4.717,24.62,103.14,-3000.0,3.0
17010.7,4.715,24.107,103.094,-6000.0,0.2999999999992724
17011.0,4.717,23.946,103.076,-3000.0,0.5
17011.5,4.971,25.86,103.268,-3000.0,0.4000000000014552
17011.9,4.701,23.534,102.929,-6000.0,0.3999999999978172
17012.3,4.749,25.186,103.209,0.0,0.6000000000021828
17012.9,4.709,29.179,102.331,-3000.0,0.8999999999978172
17013.8,4.745,28.306,102.195,0.0,1.0
17014.8,5.822,24.836,103.165,0.0,0.2999999999992724
17015.1,5.157,28.198,102.196,0.0,0.6000000000021828
17015.7,4.75,25.806,103.265,0.0,0.5
17016.2,4.7,23.534,102.929,-9000.0,0.5
17016.7,5.006,25.59,103.248,0.0,0.8999999999978172
17017.6,4.716,25.885,103.256,-6000.0,0.6000000000021828
17018.2,4.701,27.255,102.856,-3000.0,0.09999999999854481
17018.3,4.746,23.355,102.862,0.0,0.5
17018.8,4.701,26.265,103.1,-3000.0,0.2999999999992724
17019.1,4.703,28.388,102.195,-6000.0,0.6000000000021828
17019.7,4.7,26.734,102.956,-3000.0,0.3999999999978172
17020.1,4.715,24.674,103.145,-15000.0,1.4000000000014552
17021.5,4.748,27.594,102.412,0.0,1.5
17023.0,4.749,27.545,102.437,0.0,0.4000000000014552
17023.4,4.956,26.474,103.038,-3000.0,0.09999999999854481
17023.5,4.962,23.688,102.985,-6000.0,0.0
17023.5,5.123,25.806,103.265,-3000.0,0.5
17024.0,4.7,27.228,102.852,-9000.0,0.2000000000007276
17024.2,4.698,26.16,103.131,-6000.0,0.2000000000007276
17024.4,4.701,27.389,102.875,-3000.0,1.8999999999978172
17026.3,5.672,25.051,103.192,0.0,0.0
17026.3,4.7,26.448,103.046,-15000.0,0.7999999999992724
17027.1,4.745,23.714,102.995,0.0,1.0
17028.1,4.742,26.5,103.03,0.0,1.4000000000014552
17029.5,4.742,26.265,103.1,0.0,0.09999999999854481
17029.6,4.971,24.431,103.126,-9000.0,0.6000000000021828
17030.2,4.755,28.037,102.214,0.0,0.09999999999854481
17030.3,4.706,29.203,102.317,-9000.0,1.2000000000007276
17031.5,4.72,29.223,102.275,-6000.0,1.2999999999992724
17032.8,4.707,27.545,102.437,-9000.0,0.10000000000218279
17032.9,4.75,25.752,103.261,0.0,0.19999999999708962
17033.1,4.703,28.171,102.197,-6000.0,2.0
17035.1,4.716,25.266,103.219,-3000.0,1.4000000000014552
17036.5,4.745,26.526,103.023,0.0,0.2000000000007276
17036.7,4.715,23.791,103.023,-3000.0,0.09999999999854481
17036.8,4.741,24.323,103.117,0.0,0.9000000000014552
17037.7,4.716,25.509,103.242,-12000.0,0.2999999999992724
17038.0,4.715,23.278,102.834,-6000.0,0.5999999999985448
17038.6,4.7,25.32,103.226,-3000.0,0.4000000000014552
17039.0,5.549,25.482,103.24,-6000.0,0.09999999999854481
17039.1,4.749,24.755,103.155,0.0,1.6000000000021828
17040.7,4.968,25.91,103.245,-3000.0,0.5999999999985448
17041.3,4.743,29.107,102.372,0.0,0.2999999999992724
17041.6,4.711,26.804,102.91,-3000.0,0.5
17042.1,4.75,25.59,103.248,0.0,0.10000000000218279
17042.2,4.713,26.186,103.124,-12000.0,0.09999999999854481
17042.3,5.35,25.779,103.263,0.0,0.4000000000014552
17042.7,4.746,23.406,102.881,0.0,0.09999999999854481
17042.8,4.746,23.355,102.862,0.0,0.10000000000218279
17042.9,4.7,25.239,103.216,-3000.0,0.19999999999708962
17043.1,5.003,25.935,103.233,0.0,0.2000000000007276
17043.3,5.003,23.817,103.032,0.0,0.10000000000218279
17043.4,4.745,29.061,102.265,0.0,0.2999999999992724
17043.7,4.743,23.534,102.929,0.0,0.2000000000007276
17043.9,4.749,25.051,103.192,0.0,0.5
17044.4,4.707,27.57,102.424,-3000.0,1.5999999999985448
17046.0,4.701,28.719,102.592,-9000.0,0.2000000000007276
17046.2,4.716,27.551,102.889,-12000.0,0.3999999999978172
17046.6,4.746,23.586,102.947,0.0,0.6000000000021828
17047.2,4.753,29.115,102.268,0.0,0.5999999999985448
17047.8,5.005,25.212,103.212,0.0,1.2999999999992724
17049.1,4.7,24.782,103.159,-3000.0,0.2000000000007276
17049.3,4.741,26.734,102.956,0.0,0.7999999999992724
17050.1,4.699,25.482,103.24,-6000.0,0.0
17050.1,4.745,23.894,103.061,0.0,0.4000000000014552
17050.5,4.7,24.081,103.091,-3000.0,0.4000000000014552
17050.9,4.699,24.647,103.142,-9000.0,0.5
17051.4,4.974,26.059,103.173,0.0,0.8999999999978172
17052.3,4.742,25.91,103.245,0.0,0.10000000000218279
17052.4,5.006,25.779,103.263,0.0,0.09999999999854481
17052.5,4.745,28.388,102.195,0.0,0.09999999999854481
17052.6,4.716,25.212,103.212,-3000.0,0.0
17052.6,4.99,28.791,102.24,0.0,0.6000000000021828
17053.2,4.98,27.713,102.893,-3000.0,0.09999999999854481
17053.3,4.721,28.037,102.214,-6000.0,0.7000000000007276
17054.0,4.699,25.32,103.226,-9000.0,0.5
17054.5,4.971,25.885,103.256,-6000.0,0.09999999999854481
17054.6,4.701,23.432,102.891,-6000.0,0.10000000000218279
17054.7,5.124,24.863,103.169,-6000.0,1.0999999999985448
17055.8,4.716,24.485,103.13,-12000.0,0.0
17055.8,4.717,25.752,103.261,-3000.0,0.6000000000021828
17056.4,4.969,23.817,103.032,-6000.0,0.19999999999708962
17056.6,4.702,28.214,102.812,-6000.0,0.0
17056.6,4.742,24.647,103.142,0.0,0.0
17056.6,4.717,25.644,103.252,-3000.0,0.0
17056.6,4.716,25.86,103.268,-3000.0,0.7000000000007276
17057.3,4.742,29.179,102.331,0.0,0.0
17057.3,4.987,25.984,103.209,-3000.0,0.10000000000218279
17057.4,4.712,23.355,102.862,-15000.0,0.09999999999854481
17057.5,4.746,23.919,103.07,0.0,0.4000000000014552
17057.9,4.701,23.304,102.844,-3000.0,0.19999999999708962
17058.1,4.701,27.04,102.826,-3000.0,0.7000000000007276
17058.8,4.963,27.398,102.514,-6000.0,0.2000000000007276
17059.0,4.709,29.179,102.331,-3000.0,0.4000000000014552
17059.4,4.711,26.758,102.941,-6000.0,0.19999999999708962
17059.6,4.709,25.91,103.245,-3000.0,0.10000000000218279
17059.7,4.75,25.563,103.246,0.0,0.7999999999992724
17060.5,4.965,23.973,103.079,-3000.0,0.09999999999854481
17060.6,4.717,24.485,103.13,-3000.0,0.9000000000014552
17061.5,4.699,24.215,103.105,-12000.0,0.4000000000014552
17061.9,4.716,25.374,103.231,-9000.0,0.19999999999708962
17062.1,4.7,25.132,103.202,-3000.0,0.2000000000007276
17062.3,4.699,24.647,103.142,-12000.0,0.7000000000007276
17063.0,4.754,28.144,102.197,0.0,0.0
17063.0,4.956,26.631,102.991,-3000.0,1.5999999999985448
17064.6,4.72,28.09,102.204,-12000.0,0.2000000000007276
17064.8,4.703,23.894,103.061,-3000.0,0.7999999999992724
17065.6,5.002,25.024,103.189,0.0,0.10000000000218279
17065.7,4.741,27.903,102.897,0.0,0.2000000000007276
17065.9,4.715,25.86,103.268,-15000.0,0.2999999999992724
17066.2,4.72,28.63,102.217,-12000.0,0.7000000000007276
17066.9,4.746,23.817,103.032,0.0,0.2999999999992724
17067.2,5.425,26.474,103.038,0.0,0.5
17067.7,4.746,23.355,102.862,0.0,0.3999999999978172
17068.1,4.754,29.034,102.264,0.0,0.3000000000029104
17068.4,4.712,23.688,102.985,-6000.0,0.19999999999708962
17068.6,4.955,25.833,103.267,-9000.0,0.10000000000218279
17068.7,4.71,29.058,102.4,-15000.0,0.2999999999992724
17069.0,4.701,26.213,103.116,-3000.0,0.2000000000007276
17069.2,4.711,26.526,103.023,-12000.0,0.2000000000007276
17069.4,4.749,25.212,103.212,0.0,0.3999999999978172
17069.8,4.742,25.91,103.245,0.0,0.2000000000007276
17070.0,4.712,23.637,102.966,-9000.0,0.4000000000014552
17070.4,4.703,23.381,102.872,-3000.0,1.0
17071.4,4.955,25.024,103.189,-3000.0,0.0
17071.4,4.717,24.62,103.14,-3000.0,0.3999999999978172
17071.8,4.75,24.404,103.124,0.0,0.4000000000014552
17072.2,5.177,25.051,103.192,0.0,0.0
17072.2,4.711,26.291,103.093,-6000.0,0.09999999999854481
17072.3,4.716,24.242,103.108,-3000.0,0.6000000000021828
17072.9,4.971,25.779,103.263,-9000.0,0.09999999999854481
17073.0,4.75,25.59,103.248,0.0,0.09999999999854481
17073.1,4.717,25.885,103.256,-3000.0,0.10000000000218279
17073.2,4.7,25.428,103.235,-3000.0,0.7000000000007276
17073.9,4.746,23.406,102.881,0.0,0.7999999999992724
17074.7,4.749,25.051,103.192,0.0,0.2999999999992724
17075.0,4.971,26.474,103.038,0.0,0.5999999999985448
17075.6,5.273,25.779,103.263,0.0,0.7000000000007276
17076.3,4.745,23.714,102.995,0.0,0.2000000000007276
17076.5,4.742,27.121,102.837,0.0,0.2000000000007276
17076.7,4.741,24.701,103.149,0.0,0.7999999999992724
17077.5,4.699,27.524,102.888,-15000.0,1.2999999999992724
17078.8,4.746,27.324,102.552,0.0,0.0
17078.8,5.006,25.959,103.221,0.0,0.10000000000218279
17078.9,4.716,24.431,103.126,-9000.0,0.5
17079.4,4.745,23.894,103.061,0.0,0.19999999999708962
17079.6,4.974,26.265,103.1,0.0,0.10000000000218279
17079.7,4.742,26.5,103.03,0.0,1.0
17080.7,4.749,24.755,103.155,0.0,0.7000000000007276
17081.4,4.961,25.86,103.268,-3000.0,0.2999999999992724
17081.7,5.418,23.56,102.938,0.0,0.09999999999854481
17081.8,5.001,24.323,103.117,0.0,0.5
17082.3,4.746,23.919,103.07,0.0,0.7999999999992724
17083.1,4.99,23.791,103.023,-3000.0,0.5
17083.6,4.741,27.984,102.899,0.0,0.0
17083.6,4.962,25.266,103.219,-3000.0,0.7000000000007276
17084.3,4.746,28.55,102.205,0.0,0.2999999999992724
17084.6,5.272,25.752,103.261,0.0,1.8000000000029104
17086.4,4.715,24.107,103.094,-6000.0,0.2999999999992724
17086.7,4.742,26.059,103.173,0.0,0.09999999999854481
17086.8,4.715,24.755,103.155,-12000.0,0.4000000000014552
17087.2,4.715,23.278,102.834,-6000.0,0.0
17087.2,4.753,28.198,102.196,0.0,0.7000000000007276
17087.9,4.72,28.953,102.259,-9000.0,0.19999999999708962
17088.1,5.128,26.009,103.197,-6000.0,0.10000000000218279
17088.2,4.7,26.448,103.046,-6000.0,0.09999999999854481
17088.3,4.745,29.061,102.265,0.0,0.4000000000014552
17088.7,4.704,29.142,102.27,-12000.0,0.5
17089.2,4.746,23.817,103.032,0.0,0.0
17089.2,5.003,28.214,102.812,0.0,0.5999999999985448
17089.8,5.15,25.186,103.209,0.0,0.0
17089.8,6.047,25.91,103.245,-3000.0,0.10000000000218279
17089.9,5.417,24.997,103.185,-3000.0,0.19999999999708962
17090.1,5.56,25.725,103.259,0.0,0.3000000000029104
17090.4,5.377,25.536,103.244,-9000.0,0.3999999999978172
17090.8,4.745,28.306,102.195,0.0,0.4000000000014552
17091.2,4.746,23.355,102.862,0.0,0.09999999999854481
17091.3,4.72,28.09,102.204,-15000.0,0.2999999999992724
17091.6,4.711,28.544,102.673,-6000.0,0.7000000000007276
17092.3,5.645,23.406,102.881,-6000.0,0.5
17092.8,5.431,23.381,102.872,-15000.0,0.7000000000007276
17093.5,4.979,27.594,102.412,0.0,1.5
17095.0,4.72,29.223,102.275,-6000.0,0.0
17095.0,4.748,27.47,102.886,0.0,0.2000000000007276
17095.2,4.7,26.734,102.956,-3000.0,0.09999999999854481
17095.3,4.716,25.536,103.244,-6000.0,0.2000000000007276
17095.5,4.748,23.509,102.919,0.0,0.09999999999854481
17095.6,4.742,29.179,102.331,0.0,0.4000000000014552
17096.0,4.745,23.663,102.976,0.0,0.09999999999854481
17096.1,4.702,26.85,102.878,-12000.0,0.3000000000029104
17096.4,4.701,24.863,103.169,-12000.0,0.2999999999992724
17096.7,4.712,23.355,102.862,-15000.0,0.2000000000007276
17096.9,4.754,28.845,102.248,0.0,0.19999999999708962
17097.1,4.749,24.997,103.185,0.0,0.5
17097.6,4.716,27.768,102.894,-3000.0,0.10000000000218279
17097.7,4.719,29.115,102.268,-9000.0,0.0
17097.7,4.72,28.953,102.259,-15000.0,0.7000000000007276
17098.4,4.7,25.024,103.189,-3000.0,0.19999999999708962
17098.6,4.704,27.278,102.584,-12000.0,0.7000000000007276
17099.3,4.716,26.108,103.149,-15000.0,0.2999999999992724
17099.6,4.741,26.734,102.956,0.0,0.2000000000007276
17099.8,4.708,25.91,103.245,-6000.0,0.10000000000218279
17099.9,4.743,28.961,102.455,0.0,0.0
17099.9,4.742,24.647,103.142,0.0,0.2999999999992724
17100.2,5.118,26.781,102.925,-3000.0,0.5
17100.7,4.701,23.304,102.844,-3000.0,0.3999999999978172
17101.1,4.716,26.108,103.149,-9000.0,0.2000000000007276
17101.3,4.965,24.943,103.179,-3000.0,0.0
17101.3,4.713,23.586,102.947,-3000.0,0.2000000000007276
17101.5,4.698,26.16,103.131,-6000.0,0.09999999999854481
17101.6,4.716,27.471,102.476,-3000.0,0.3000000000029104
17101.9,5.16,25.833,103.267,0.0,0.09999999999854481
17102.0,4.717,25.644,103.252,-3000.0,0.2999999999992724
